Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76029.354;1082.20;5799.155;64599.063;9.383;1710.00;576.57;
1;74114.864;974.56;5799.155;62672.166;11.753;1710.00;499.95;
2;72978.433;942.81;5799.155;61520.436;11.338;1710.00;477.08;
3;72595.484;895.77;5799.155;61148.307;13.900;1710.00;434.41;
4;73024.449;911.97;5799.155;61617.606;19.737;1710.00;432.32;
5;74583.573;948.92;5799.155;63171.417;19.467;1810.01;456.03;
6;77892.660;1274.30;17994.069;54214.130;17.426;1810.01;648.92;
7;82059.158;1472.61;17994.069;58199.848;18.667;1810.01;770.13;
8;87415.580;1764.32;15396.961;66218.516;63.742;2289.04;900.05;
9;91035.879;1863.21;15396.961;69799.577;14.121;2384.73;1036.46;
10;92472.831;1903.13;15396.961;71208.490;4.866;2440.73;1065.08;
11;92989.633;1882.81;15396.961;71707.432;12.476;2508.22;1030.54;
12;93216.785;1888.92;15396.961;71965.536;21.649;2588.02;1020.70;
13;93722.442;1905.69;15396.961;72492.290;20.649;2635.28;1014.01;
14;93590.410;1932.76;15396.961;72394.635;18.129;2581.20;1098.73;
15;92841.399;1921.10;15396.961;71657.294;16.362;2584.81;1077.49;
16;92143.410;1930.10;15396.961;71005.966;12.368;2583.62;1088.88;
17;91045.147;1921.83;15396.961;69963.428;11.376;2575.21;1070.66;
18;89677.847;1874.96;15396.961;68591.130;7.255;2531.57;1043.49;
19;89276.520;1850.09;15396.961;68223.021;21.747;2476.07;1019.08;
20;89358.816;1845.42;28707.300;55071.844;57.747;2534.53;1013.78;
21;87438.775;1760.17;28707.300;53285.094;79.446;2431.96;1014.92;
22;83211.417;1609.25;28707.300;49095.097;137.085;2335.88;884.26;
23;78887.676;1417.73;28707.300;44854.838;283.518;1906.30;805.42;
