Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76201.095;1099.14;5799.155;64763.461;12.866;1470.01;635.43;
1;74218.173;1026.90;5799.155;62759.365;13.065;1470.01;570.20;
2;73182.658;970.04;5799.155;61723.045;13.861;1470.01;529.52;
3;72755.854;944.36;5799.155;61301.315;16.979;1470.01;512.15;
4;73021.579;948.89;5799.155;61583.222;17.258;1470.01;497.67;
5;74422.752;989.43;5799.155;62990.140;21.035;1710.00;513.49;
6;77973.055;1273.08;17994.069;54311.063;22.329;1710.00;679.60;
7;81875.050;1481.11;17994.069;58068.060;22.380;1750.63;793.25;
8;87262.760;1723.08;15396.961;66122.244;67.815;2298.17;935.12;
9;90833.460;1880.28;15396.961;69650.919;24.221;2422.43;1069.43;
10;92210.334;1935.08;15396.961;70956.691;9.697;2581.47;1092.15;
11;92729.449;1940.75;15396.961;71490.721;14.805;2644.26;1093.89;
12;92762.883;1922.07;15396.961;71551.765;25.440;2672.80;1058.56;
13;92812.520;1933.07;15396.961;71634.947;21.665;2662.72;1045.46;
14;92745.149;1959.09;15396.961;71603.748;28.387;2701.67;1126.51;
15;92059.619;1959.65;15396.961;70925.577;20.035;2702.89;1098.84;
16;91418.898;1954.79;15396.961;70298.634;12.900;2729.56;1057.85;
17;90878.162;1947.00;15396.961;69790.532;17.817;2635.09;1086.31;
18;89592.576;1898.91;15396.961;68528.338;17.061;2501.87;1064.05;
19;89000.463;1883.44;15396.961;67959.188;29.889;2625.52;1039.50;
20;89038.123;1861.48;28707.300;54753.037;52.339;2601.84;964.80;
21;87218.424;1783.44;28707.300;53066.033;64.595;2502.24;1019.45;
22;82896.066;1619.36;28707.300;48784.407;129.991;2344.20;930.91;
23;78582.646;1376.01;28707.300;44541.128;274.850;1871.81;821.92;
