Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75092.715;1026.26;5799.155;63719.627;10.948;1580.44;180.53;
1;73091.201;968.86;5799.155;61682.307;12.760;1470.00;617.50;
2;71912.012;952.09;5799.155;60493.362;12.817;1470.00;595.33;
3;71507.914;942.45;5799.155;60096.327;16.223;1470.00;586.64;
4;71824.786;896.50;5799.155;60457.867;22.575;1470.01;191.12;
5;73225.271;968.26;5799.155;61873.662;26.983;1710.00;559.22;
6;77083.067;1115.16;17994.069;53515.691;32.938;2437.84;0.00;
7;80977.137;1355.67;17994.069;57260.329;26.143;1899.96;410.50;
8;86192.961;1599.98;15396.961;65187.095;98.019;2441.84;584.17;
9;89675.703;1795.50;15396.961;68632.766;33.444;2309.11;733.03;
10;90980.791;1814.32;15396.961;69918.938;25.092;2359.11;734.54;
11;91392.323;1809.64;15396.961;70314.279;26.163;2366.73;736.04;
12;91446.635;1809.93;15396.961;70384.017;32.556;2389.46;737.35;
13;91857.114;1820.27;15396.961;70826.383;30.012;2411.25;740.43;
14;91692.823;1866.37;15396.961;70672.102;32.157;2498.31;763.68;
15;90904.991;1859.13;15396.961;69896.162;30.113;2421.38;808.40;
16;90063.501;1853.57;15396.961;69075.156;29.754;2417.50;815.78;
17;88892.873;1822.56;15396.961;67960.654;30.974;2354.78;549.61;
18;87669.534;1822.41;15396.961;66752.236;30.501;2358.82;803.69;
19;87139.519;1802.27;15396.961;66211.326;47.128;2337.75;812.35;
20;87253.045;1790.65;28707.300;53115.356;71.966;2339.75;789.73;
21;85670.261;1767.45;28707.300;51861.157;77.556;2339.43;802.54;
22;81727.088;1600.21;28707.300;48000.878;147.863;2251.50;686.74;
23;77682.780;1340.10;28707.300;44012.211;275.495;1772.18;690.89;
