Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74496.763;1272.89;5799.155;63357.535;8.251;1490.06;710.22;
1;72568.357;1070.36;5799.155;61408.255;19.706;1470.00;597.05;
2;71340.312;981.97;5799.155;60185.620;28.881;1470.00;534.70;
3;70530.095;966.96;5799.155;59370.970;32.384;1470.00;523.85;
4;70185.843;960.15;5799.155;59045.007;47.751;1470.00;498.70;
5;70736.543;944.15;5799.155;59622.634;56.315;1470.00;491.93;
6;72783.377;1092.27;17994.069;49512.139;58.668;1470.01;561.41;
7;75393.614;1242.26;17994.069;52090.629;43.680;1470.01;625.47;
8;79725.570;1479.56;15396.961;59125.613;140.993;1876.15;634.89;
9;83395.937;1778.26;15396.961;62715.130;55.990;2199.08;780.26;
10;85409.567;1849.85;15396.961;64684.805;25.813;2315.53;784.91;
11;86228.874;1854.04;15396.961;65507.128;20.270;2338.96;780.62;
12;86556.060;1852.17;15396.961;65840.964;26.517;2361.99;783.99;
13;86898.417;1855.69;15396.961;66210.447;24.848;2370.20;786.25;
14;86952.297;1885.72;15396.961;66275.834;24.189;2412.65;790.78;
15;86764.505;1889.82;15396.961;66091.303;25.589;2404.23;792.14;
16;86617.370;1885.65;15396.961;65945.749;22.338;2411.03;787.60;
17;86192.420;1861.33;15396.961;65550.124;14.204;2357.04;783.54;
18;85713.093;1852.72;15396.961;65082.200;15.466;2349.85;784.51;
19;85479.327;1850.28;15396.961;64868.012;33.085;2336.21;785.21;
20;85570.171;1828.28;28707.300;51704.834;63.306;2364.49;786.36;
21;84336.530;1793.48;28707.300;50508.180;96.705;2377.16;791.49;
22;80733.645;1675.42;28707.300;46932.937;172.326;2274.01;805.56;
23;76780.061;1409.23;28707.300;43033.555;298.450;1765.59;823.44;
