Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74730.201;1111.20;5799.155;63539.382;4.965;1470.01;658.75;
1;72907.566;985.08;5799.155;61677.331;6.243;1470.00;578.21;
2;71846.692;949.57;5799.155;60599.025;11.596;1470.00;554.15;
3;71478.822;941.49;5799.155;60230.923;17.227;1470.00;542.38;
4;71926.217;999.22;5799.155;60671.113;19.691;1470.01;558.64;
5;73565.770;1146.93;5799.155;62167.658;19.485;1523.35;600.17;
6;77500.954;1282.71;17994.069;53819.346;23.682;3035.25;676.84;
7;81669.314;1499.91;17994.069;57825.289;18.562;3039.49;791.55;
8;87039.494;1851.82;15396.961;65820.184;41.023;3041.40;928.82;
9;90618.233;1907.53;15396.961;69388.732;21.173;3042.65;984.37;
10;92080.383;1928.87;15396.961;70832.784;17.489;3041.94;994.85;
11;92444.998;1927.42;15396.961;71192.712;23.761;3042.57;1017.03;
12;92534.804;1948.91;15396.961;71309.848;31.322;3043.04;745.96;
13;93111.318;1953.86;15396.961;71885.136;32.042;3042.51;987.70;
14;93034.031;1979.03;15396.961;71830.517;29.401;3042.45;1029.82;
15;92485.808;1966.87;15396.961;71275.964;30.270;3041.52;1024.40;
16;91893.020;1957.00;15396.961;70688.991;28.876;3041.19;1020.39;
17;90693.094;1927.89;15396.961;69521.750;29.661;3040.17;1008.10;
18;89476.192;1891.43;15396.961;68318.487;24.652;3041.34;953.14;
19;88793.486;1866.54;15396.961;67671.035;35.921;3043.62;957.75;
20;88959.313;1865.46;28707.300;54622.657;67.134;3040.16;939.03;
21;87035.343;1808.41;28707.300;52829.352;70.600;2362.32;918.00;
22;82685.746;1611.59;28707.300;48540.914;158.056;2160.81;902.58;
23;78516.093;1195.24;28707.300;44447.079;291.633;1511.73;682.50;
