Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75853.322;1066.57;5799.155;64405.049;3.779;1470.01;615.01;
1;73949.747;966.73;5799.155;62469.064;3.494;1470.01;541.45;
2;72988.961;906.34;5799.155;61504.888;5.952;1470.00;486.45;
3;72655.858;886.81;5799.155;61215.168;8.542;1470.01;468.69;
4;72989.679;888.79;5799.155;61558.501;11.560;1470.01;458.46;
5;74249.983;929.97;5799.155;62806.021;13.330;1470.01;480.42;
6;77782.579;1234.55;17994.069;54093.027;17.498;1710.00;536.68;
7;81738.149;1451.24;17994.069;57864.229;13.444;1744.14;770.42;
8;86976.624;1668.97;15396.961;65824.238;89.081;2111.68;901.92;
9;90531.121;1854.18;15396.961;69331.438;18.958;2473.36;1027.12;
10;91992.619;1882.19;15396.961;70781.924;19.140;2544.32;1065.85;
11;92470.431;1887.66;15396.961;71235.310;20.880;2727.20;1005.09;
12;92814.806;1895.14;15396.961;71629.499;31.710;2732.18;995.99;
13;93417.098;1911.98;15396.961;72273.374;33.851;2815.53;1005.72;
14;93472.198;1942.99;15396.961;72280.185;17.124;2724.05;1066.26;
15;93134.939;1950.12;15396.961;71935.887;13.433;2724.97;1031.20;
16;92473.589;1955.57;15396.961;71278.070;5.181;2688.49;993.83;
17;91340.452;1964.19;15396.961;70167.819;10.006;2645.75;963.47;
18;90492.299;1942.79;15396.961;69324.707;8.538;2515.82;945.89;
19;90028.859;1895.39;15396.961;68905.685;14.935;2584.88;931.05;
20;89335.149;1866.77;28707.300;54991.108;42.382;2668.46;906.82;
21;87031.182;1805.68;28707.300;52844.510;77.858;2421.92;1009.86;
22;82500.382;1590.92;28707.300;48321.571;142.119;2246.79;0.00;
23;78251.545;1269.13;28707.300;44145.966;271.766;1570.73;313.72;
