Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75192.063;1313.97;6340.406;62983.752;4.178;1630.01;979.30;
1;73245.019;1158.74;6340.406;61017.020;30.143;1630.00;903.42;
2;72031.449;1067.02;6340.406;59821.518;55.577;1630.00;792.84;
3;71252.090;1021.73;6340.406;59063.151;84.624;1630.00;735.56;
4;70999.087;987.59;6340.406;58857.270;134.036;1630.00;719.80;
5;71428.092;1013.25;6340.406;59327.222;171.187;1630.01;740.79;
6;73111.016;1042.89;19302.818;48063.278;137.144;1630.01;763.98;
7;76378.137;1344.10;19302.818;51237.084;33.363;1630.01;988.14;
8;80756.434;1523.58;16577.379;58649.834;351.751;1736.78;1134.62;
9;84276.998;1862.69;16577.379;62001.630;151.764;2420.78;1389.35;
10;86085.174;1954.95;16577.379;63733.081;68.153;2533.73;1444.20;
11;86836.932;1975.77;16577.379;64436.206;28.836;2574.06;1455.76;
12;87077.345;1983.82;16577.379;64650.303;28.324;2585.56;1465.84;
13;87216.889;1988.54;16577.379;64782.906;29.800;2593.01;1471.31;
14;87203.760;1992.77;16577.379;64757.851;31.662;2609.82;1470.11;
15;87124.875;1997.77;16577.379;64680.311;32.923;2611.59;1476.69;
16;87133.609;2001.83;16577.379;64705.756;33.640;2608.13;1484.66;
17;86609.063;1970.87;16577.379;64213.525;30.785;2589.97;1451.49;
18;86382.270;1986.96;16577.379;64034.919;36.226;2571.87;1487.71;
19;86198.024;1961.76;16577.379;63865.778;33.149;2553.28;1453.99;
20;86394.670;1924.95;30759.230;49893.462;27.379;2574.05;1355.81;
21;85116.853;1869.68;30759.230;48686.248;73.434;2561.10;1218.29;
22;81058.479;1745.38;30759.230;44783.078;246.991;2387.03;1087.31;
23;77907.592;1492.85;30759.230;41881.345;580.271;1842.48;1012.67;
