Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73706.589;1223.84;6340.406;61739.488;6.219;1630.00;949.58;
1;71583.115;1101.29;6340.406;59585.742;34.923;1630.00;861.39;
2;70715.027;1048.37;6340.406;58754.159;92.515;1630.00;802.55;
3;70117.464;986.56;6340.406;58170.589;125.465;1630.00;736.29;
4;70469.624;970.59;6340.406;58568.063;189.047;1630.01;714.93;
5;72755.541;1121.56;6340.406;60765.137;203.828;1630.01;846.96;
6;76675.459;1346.24;19302.818;51506.867;131.292;1630.01;934.25;
7;81641.371;1468.23;19302.818;56248.650;40.338;1748.34;934.24;
8;86896.323;1767.75;16577.379;64567.302;350.481;2023.51;934.26;
9;90241.262;1946.66;16577.379;67753.568;152.419;2299.53;934.25;
10;91430.739;1986.88;16577.379;68879.158;87.050;2404.44;934.24;
11;91820.399;1996.97;16577.379;69231.555;62.050;2404.32;934.26;
12;91677.017;1987.40;16577.379;69076.588;48.464;2443.11;934.23;
13;92257.387;2027.02;16577.379;69654.593;40.921;2434.46;934.24;
14;92168.462;2010.81;16577.379;69586.403;38.473;2443.11;934.24;
15;91628.227;1990.08;16577.379;69060.489;38.455;2445.76;934.23;
16;90905.270;1977.15;16577.379;68382.649;39.341;2447.96;934.27;
17;89730.576;1957.33;16577.379;67231.286;27.143;2448.69;934.24;
18;88870.540;1914.59;16577.379;66426.843;48.168;2408.65;934.23;
19;88125.859;1894.50;16577.379;65707.486;63.979;2408.33;934.24;
20;87837.155;1833.15;30759.230;51252.465;60.800;2424.51;934.27;
21;86835.656;1820.31;30759.230;50390.919;63.841;2428.28;934.35;
22;82618.918;1566.02;30759.230;46324.612;234.358;2143.21;970.51;
23;79136.232;1353.71;30759.230;43118.050;572.322;1722.17;944.23;
