◊‡Ò,"Œ·˙ÂÏ ÔÓÎÌÓ„Ó ÔÎ‡ÌÓ‚Ó„Ó ÔÓÚÂ·ÎÂÌËˇ, Ã¬Ú.˜","»Ì‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌ˚ı ˆÂÌ Ì‡ ÔÓÍÛÔÍÛ ˝ÎÂÍÚÓ˝ÌÂ„ËË, Û·./Ã¬Ú.˜.","Œ·˙ÂÏ ÔÓÍÛÔÍË ÔÓ Â„ÛÎËÛÂÏ˚Ï ‰Ó„Ó‚Ó‡Ï, Ã¬Ú.˜","Œ·˙ÂÏ ÔÓÍÛÔÍË Ì‡ –—¬, Ã¬Ú.˜","Œ·˙ÂÏ ÔÓ‰‡ÊË ‚ Ó·ÂÒÔÂ˜ÂÌËÂ –ƒ, Ã¬Ú.˜","Ã‡ÍÒËÏ‡Î¸Ì˚È ËÌ‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌÓÈ ˆÂÌ˚, Û·./Ã¬Ú.˜","ÃËÌËÏ‡Î¸Ì˚È ËÌ‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌÓÈ ˆÂÌ˚, Û·./Ã¬Ú.˜",Unnamed: 8
12,89661.793,1716.0,16577.379,67232.3,180.365,2154.22,1161.59,
13,90049.265,1704.3,16577.379,67652.144,179.578,2197.11,1138.81,
14,89404.336,1706.99,16577.379,67020.356,174.109,2220.62,1143.37,
15,88805.78,1706.79,16577.379,66426.279,173.406,2211.59,1162.96,
16,88320.388,1706.07,16577.379,65977.889,172.934,2246.39,1153.85,
17,87251.525,1701.52,16577.379,64923.282,156.191,2278.31,1141.82,
18,86577.067,1672.58,16577.379,64295.98,186.339,2211.57,1136.95,
19,85892.602,1645.07,16577.379,63630.922,214.438,2147.78,1106.56,
20,85742.791,1607.19,30759.23,49289.563,190.213,2157.02,1071.8,
21,85162.305,1616.25,30759.23,48817.056,172.722,2022.71,1105.05,
22,81806.309,1479.73,30759.23,45577.6,291.134,1896.14,1010.63,
23,78529.798,1378.44,30759.23,42685.016,716.272,1791.49,921.12,
0,75114.73,1189.65,6340.406,63045.783,131.012,1430.74,818.93,
1,73150.247,1103.15,6340.406,61069.716,142.342,1312.15,734.21,
2,72067.746,1025.52,6340.406,60006.362,171.861,1205.71,669.3,
3,71329.793,994.04,6340.406,59309.907,222.11,1165.05,632.01,
4,71393.026,882.35,6340.406,59433.768,278.326,1173.69,0.0,
5,73022.23,983.27,6340.406,61070.707,280.13,1344.78,0.0,
6,76097.777,1183.95,19302.818,51109.235,227.044,1673.79,0.0,
7,81092.226,1498.92,19302.818,55907.444,159.141,1941.56,961.99,
8,85771.772,1726.08,16577.379,63525.294,418.566,2306.28,1098.39,
9,88592.217,1884.02,16577.379,66201.071,231.151,2432.67,1305.44,
10,89500.703,1970.52,16577.379,67013.813,158.28,2632.18,1361.23,
11,89656.281,1974.2,16577.379,67148.601,149.907,2632.44,1363.19,
12,89337.165,1924.57,16577.379,66853.505,154.153,2587.22,1335.79,
13,89672.112,1907.33,16577.379,67229.751,153.864,2519.46,1274.62,
14,89409.117,1977.82,16577.379,66995.931,149.2,2709.57,1174.7,
15,88788.794,1946.62,16577.379,66382.856,151.612,2644.06,1306.04,
16,88135.003,1927.37,16577.379,65775.552,152.114,2609.44,1306.41,
17,87174.944,1806.72,16577.379,64822.23,126.421,2323.81,1145.0,
18,86267.759,1780.09,16577.379,63932.455,130.907,2239.13,1145.0,
19,85558.846,1711.43,16577.379,63217.664,131.801,2162.66,1128.5,
20,85490.7,1713.87,30759.23,48985.302,131.914,2174.47,1126.96,
21,85037.597,1726.79,30759.23,48603.334,79.233,2186.02,1136.02,
22,81447.849,1546.49,30759.23,45076.167,142.997,1982.36,1001.03,
