Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75611.125;1180.80;6340.406;63372.925;5.416;1630.00;875.83;
1;73448.502;1061.57;6340.406;61181.998;16.900;1630.00;758.03;
2;72485.668;940.11;6340.406;60249.411;63.020;1630.00;648.32;
3;71904.261;900.15;6340.406;59701.862;90.661;1630.00;604.93;
4;71999.294;881.56;6340.406;59876.388;155.857;1630.01;582.74;
5;73704.377;1044.27;6340.406;61601.891;175.449;1630.01;714.54;
6;77329.862;1170.26;19302.818;52204.112;114.895;1751.90;807.80;
7;82226.821;1424.89;19302.818;56896.624;35.296;1752.18;1017.93;
8;87271.967;1539.26;16577.379;64965.141;317.604;1922.56;1094.12;
9;90363.051;1796.55;16577.379;67889.995;110.489;2496.90;1140.00;
10;91398.405;1838.40;16577.379;68849.031;39.871;2514.91;1140.00;
11;91816.488;1861.85;16577.379;69244.229;36.338;2501.41;1140.00;
12;91686.978;1831.55;16577.379;69108.478;36.831;2467.75;1140.00;
13;92138.045;1858.34;16577.379;69572.329;38.075;2458.64;1140.00;
14;92263.731;1911.43;16577.379;69705.787;37.526;2573.45;1140.00;
15;91776.620;1906.90;16577.379;69231.142;37.076;2493.23;1140.00;
16;91257.262;1901.43;16577.379;68748.900;36.790;2498.14;1140.00;
17;90160.404;1875.47;16577.379;67678.687;23.195;2495.33;1140.00;
18;89382.103;1838.96;16577.379;66891.012;41.873;2462.33;1140.00;
19;88714.877;1783.97;16577.379;66261.786;54.830;2557.95;1140.00;
20;88379.664;1710.81;30759.230;51762.523;59.142;2553.88;1063.78;
21;87270.311;1673.32;30759.230;50786.170;65.281;2556.31;935.18;
22;83081.897;1486.22;30759.230;46691.836;197.297;2104.97;927.30;
23;79592.022;1313.08;30759.230;43451.665;525.630;1683.90;943.02;
