Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97844.331;1083.69;10783.073;79853.924;159.523;1917.52;658.77;
1;96089.418;1057.05;10783.073;78146.399;228.477;1670.01;703.79;
2;95401.144;1018.24;10783.073;77512.734;301.344;1764.12;577.76;
3;95571.372;1039.04;10783.073;77713.965;336.077;1561.48;738.19;
4;96906.431;1090.79;10783.073;79068.337;345.022;1649.64;702.70;
5;99615.060;1173.88;10783.073;81749.597;294.908;1777.44;759.83;
6;102758.479;1480.17;27662.719;67995.211;258.087;2597.13;949.79;
7;106839.616;1626.32;27662.719;71983.771;224.263;2680.33;1046.98;
8;110494.225;1665.35;23131.862;80348.185;343.613;2712.06;1087.78;
9;112506.281;1680.72;23131.862;82276.133;243.925;2717.30;1129.11;
10;112676.854;1677.64;23131.862;82398.642;207.814;2732.66;1148.21;
11;112037.042;1682.16;23131.862;81728.015;205.516;2826.13;1154.11;
12;111365.484;1674.60;23131.862;81070.588;221.414;2830.95;1145.52;
13;111674.554;1690.66;23131.862;81391.930;197.096;2767.80;1176.12;
14;111460.858;1691.16;23131.862;81166.285;193.682;2736.19;1169.95;
15;111156.673;1675.66;23131.862;80834.998;198.764;2713.50;1134.95;
16;111373.623;1669.90;23131.862;81028.347;182.087;2728.68;1116.93;
17;112079.090;1668.62;23131.862;81705.661;128.168;2650.67;1139.81;
18;112166.781;1675.96;43537.924;61504.884;248.068;2655.72;1146.48;
19;110911.148;1675.68;43537.924;60304.381;300.433;2679.13;1154.69;
20;108809.427;1656.52;43537.924;58309.410;399.772;2817.78;1125.62;
21;106382.710;1615.49;43537.924;56094.067;483.323;2791.06;1095.36;
22;102773.668;1429.43;10783.073;84794.132;85.915;2631.70;962.90;
23;100390.300;1284.49;10783.073;82350.385;87.576;2587.05;835.01;
