Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97422.317;1267.96;10783.073;79288.473;108.655;2572.59;820.98;
1;95615.554;1148.74;10783.073;77514.031;167.435;1913.88;835.19;
2;94866.798;1120.42;10783.073;76815.046;237.967;1810.37;755.35;
3;94881.613;1125.25;10783.073;76876.573;284.784;1801.43;729.80;
4;96097.406;1187.80;10783.073;78118.891;296.014;1871.53;777.57;
5;98836.018;1346.72;10783.073;80826.102;243.862;2570.46;824.46;
6;102131.166;1594.27;27662.719;67196.861;181.003;2731.04;1023.54;
7;106272.006;1668.46;27662.719;71234.290;139.555;2796.79;1077.01;
8;109792.487;1722.64;23131.862;79454.977;253.673;2845.89;1141.90;
9;111837.861;1753.77;23131.862;81391.506;194.567;2891.24;1175.73;
10;112013.677;1757.67;23131.862;81495.524;177.106;2904.64;1191.18;
11;111312.661;1752.74;23131.862;80723.415;161.064;2911.37;1179.32;
12;110530.514;1737.00;23131.862;79926.720;162.195;2916.83;1160.51;
13;110604.961;1746.45;23131.862;80006.714;134.264;2914.58;1180.54;
14;110260.453;1746.56;23131.862;79654.957;123.284;2912.40;1190.06;
15;109979.334;1728.26;23131.862;79387.588;129.045;2898.34;1151.70;
16;110090.209;1716.66;23131.862;79541.747;137.421;2897.65;1130.82;
17;110846.795;1731.67;23131.862;80384.839;122.117;2847.39;1150.22;
18;111139.491;1746.23;43537.924;60363.668;199.455;2870.28;1173.40;
19;110119.579;1732.75;43537.924;59402.197;258.855;2811.69;1140.86;
20;108224.805;1706.32;43537.924;57597.669;344.647;2906.08;1125.92;
21;105995.093;1668.27;43537.924;55754.734;448.595;2885.75;1079.58;
22;102426.368;1575.11;10783.073;84592.026;58.328;2783.85;1006.03;
23;100058.518;1443.17;10783.073;82150.286;61.169;2766.36;908.54;
