Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96144.892;1319.05;10783.073;78226.735;106.343;2576.33;822.68;
1;94519.663;1200.26;10783.073;76692.817;218.631;1831.09;784.00;
2;93667.236;1161.37;10783.073;75918.044;295.149;1779.13;751.58;
3;93322.192;1146.56;10783.073;75600.982;328.232;1753.22;741.13;
4;93760.235;1185.89;10783.073;76050.859;332.934;1792.77;765.72;
5;94690.430;1202.60;10783.073;76945.258;285.118;1808.39;773.04;
6;95583.378;1238.25;27662.719;60925.038;224.369;1883.84;787.67;
7;97785.715;1417.84;27662.719;63046.833;147.875;2600.85;856.81;
8;100471.157;1573.00;23131.862;70462.232;317.847;2710.13;966.41;
9;103171.384;1652.64;23131.862;73082.291;223.021;2700.33;1027.92;
10;104872.357;1684.91;23131.862;74734.637;164.469;2734.64;1073.71;
11;105064.360;1691.11;23131.862;74893.633;151.504;2709.98;1117.04;
12;104847.101;1687.67;23131.862;74639.778;147.097;2719.82;1120.30;
13;105018.033;1697.64;23131.862;74851.412;155.723;2707.19;1140.08;
14;105008.846;1698.57;23131.862;74854.966;157.709;2712.10;1130.36;
15;105414.778;1686.83;23131.862;75250.741;146.561;2677.42;1098.73;
16;106568.182;1702.65;23131.862;76404.169;114.662;2699.67;1106.56;
17;108349.835;1728.19;23131.862;78173.470;54.855;2659.71;1148.56;
18;108751.856;1739.69;43537.924;58302.695;203.868;2674.78;1162.53;
19;107728.328;1733.13;43537.924;57332.287;270.442;2675.86;1174.18;
20;105884.358;1719.60;43537.924;55605.387;394.531;2670.98;1154.03;
21;103440.861;1668.83;43537.924;53292.548;560.643;2726.89;1110.33;
22;99980.495;1562.80;10783.073;81972.379;49.109;2676.72;1014.71;
23;97220.260;1301.19;10783.073;79169.223;55.190;2588.92;835.68;
