Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96765.969;1253.32;10783.073;78532.581;78.603;2588.09;758.09;
1;95040.392;1164.49;10783.073;76843.414;128.190;2534.16;710.30;
2;94308.490;1128.65;10783.073;76157.379;189.141;2514.59;678.43;
3;94360.506;1126.33;10783.073;76235.765;219.622;2515.36;680.43;
4;95675.458;1175.66;10783.073;77570.376;223.852;2517.41;707.74;
5;98314.995;1257.61;10783.073;80200.292;183.503;1966.36;762.30;
6;101547.224;1559.55;27662.719;66550.144;156.077;2691.56;942.80;
7;105725.991;1642.59;27662.719;70623.967;115.354;2807.12;972.17;
8;109433.189;1692.36;23131.862;79030.696;216.311;2874.90;1064.40;
9;111317.717;1726.12;23131.862;80875.159;180.047;2866.36;1057.23;
10;111625.190;1727.75;23131.862;81176.661;164.242;2908.29;1055.48;
11;110957.166;1732.11;23131.862;80490.919;157.526;2913.14;1054.47;
12;110037.154;1709.76;23131.862;79544.823;159.307;2906.35;1049.38;
13;110084.402;1719.49;23131.862;79588.190;130.188;2923.14;1083.36;
14;109849.232;1715.97;23131.862;79337.877;129.924;2923.40;1082.09;
15;109574.026;1703.89;23131.862;79057.518;138.817;2925.83;1036.32;
16;109896.650;1705.76;23131.862;79365.499;135.179;2846.64;1026.95;
17;110460.081;1710.27;23131.862;79949.318;115.119;2885.66;1025.35;
18;110912.040;1724.80;43537.924;60062.045;180.490;2883.01;1044.54;
19;109781.571;1721.01;43537.924;58988.889;230.279;2891.04;1059.62;
20;107777.172;1697.60;43537.924;57077.333;333.850;2948.40;1036.44;
21;105352.994;1633.13;43537.924;54876.514;439.170;2888.17;1022.60;
22;101424.912;1548.01;10783.073;83290.187;44.403;2805.32;953.81;
23;98938.637;1404.53;10783.073;80737.842;47.260;2664.42;876.20;
