Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98260.715;1483.97;10783.073;80441.799;47.796;2657.67;987.74;
1;96589.278;1331.09;10783.073;78819.181;143.187;2032.33;863.78;
2;95757.477;1260.48;10783.073;78030.406;196.073;1898.99;803.81;
3;95500.839;1231.05;10783.073;77695.630;220.472;1863.25;782.14;
4;96017.837;1262.24;10783.073;78230.492;231.244;1898.55;795.40;
5;97376.025;1341.41;10783.073;79575.591;196.102;2062.55;852.38;
6;98503.909;1462.78;27662.719;63812.190;156.013;2620.84;929.05;
7;100856.418;1591.19;27662.719;66152.029;110.062;2692.45;989.03;
8;104053.931;1684.90;23131.862;74051.620;247.972;2874.27;1026.39;
9;106661.577;1779.85;23131.862;76531.464;137.030;2879.30;1133.59;
10;107880.268;1795.02;23131.862;77716.894;122.471;2874.32;1184.50;
11;107760.908;1795.17;23131.862;77568.911;131.143;2863.73;1199.29;
12;107313.523;1791.32;23131.862;77142.832;146.626;2862.27;1195.17;
13;107126.037;1791.27;23131.862;76962.162;151.805;2859.66;1198.36;
14;106823.513;1777.21;23131.862;76694.633;171.965;2860.76;1178.10;
15;106820.815;1781.03;23131.862;76680.088;159.794;2830.64;1172.69;
16;107245.852;1784.81;23131.862;77138.850;133.657;2798.51;1152.24;
17;108519.163;1798.15;23131.862;78469.928;80.887;2805.74;1165.37;
18;109792.673;1813.36;43537.924;59496.504;187.867;2839.05;1201.66;
19;109033.825;1806.62;43537.924;58780.898;244.355;2837.50;1219.64;
20;107435.548;1800.47;43537.924;57274.279;354.125;2875.60;1199.60;
21;104980.462;1768.88;43537.924;54949.296;504.476;2893.12;1155.03;
22;101613.354;1624.02;10783.073;83839.904;19.135;2794.11;1072.58;
23;99442.547;1560.20;10783.073;81619.206;21.224;2688.33;1050.62;
