Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96957.049;1272.27;10783.073;78690.155;71.214;2602.35;732.17;
1;95331.702;1157.76;10783.073;77081.595;103.735;2556.11;685.53;
2;94704.134;1133.24;10783.073;76502.524;168.724;2535.91;658.54;
3;94742.107;1133.06;10783.073;76585.872;213.629;1786.23;663.25;
4;96011.431;1195.30;10783.073;77870.692;216.323;1863.96;698.03;
5;98629.135;1361.00;10783.073;80468.393;168.162;2628.91;765.22;
6;101972.567;1560.13;27662.719;66915.696;139.111;2696.12;895.54;
7;106142.601;1644.66;27662.719;70970.487;118.853;2768.47;960.78;
8;110006.251;1675.84;23131.862;79488.138;218.557;2776.28;993.46;
9;111942.855;1694.70;23131.862;81307.508;154.590;2894.43;1031.86;
10;112054.796;1700.13;23131.862;81369.231;134.242;2906.17;1068.13;
11;111242.804;1707.42;23131.862;80524.509;137.576;2905.28;1049.55;
12;110427.725;1691.76;23131.862;79718.555;156.541;2900.65;1018.61;
13;110418.654;1691.80;23131.862;79691.970;128.953;2897.76;1027.62;
14;110168.098;1690.75;23131.862;79420.716;125.486;2897.30;1028.87;
15;109849.334;1671.69;23131.862;79113.635;139.559;2833.01;975.61;
16;109889.086;1664.69;23131.862;79224.175;151.144;2833.39;959.98;
17;110828.608;1673.19;23131.862;80228.674;132.369;2783.37;965.46;
18;111527.284;1689.97;43537.924;60605.830;192.397;2800.76;997.68;
19;110436.634;1694.73;43537.924;59555.131;226.121;2790.63;1008.70;
20;108575.660;1682.50;43537.924;57755.084;299.143;2849.85;1030.86;
21;106082.795;1661.82;43537.924;55522.882;409.688;2923.31;1015.00;
22;102131.105;1564.86;10783.073;83978.900;53.772;2810.85;951.08;
23;99906.764;1365.31;10783.073;81683.734;54.389;2656.51;796.78;
