Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98187.792;1210.05;10783.073;80011.619;51.829;2485.69;770.42;
1;96593.800;1124.82;10783.073;78477.109;127.418;2469.11;701.94;
2;95913.196;1117.97;10783.073;77847.890;191.614;2472.49;693.36;
3;95968.584;1123.71;10783.073;77947.093;230.361;2473.29;688.85;
4;97290.231;1190.08;10783.073;79280.384;228.462;2483.24;726.83;
5;99760.397;1289.76;10783.073;81710.526;166.492;2502.32;788.05;
6;102854.031;1511.12;27662.719;67881.332;135.666;2580.32;961.35;
7;106804.607;1630.83;27662.719;71717.890;84.434;2628.30;1039.09;
8;110549.932;1729.04;23131.862;80227.667;264.316;2820.40;1123.13;
9;112724.179;1755.98;23131.862;82312.195;182.141;2830.40;1146.13;
10;112843.807;1762.32;23131.862;82387.901;163.307;3054.70;1094.31;
11;112048.960;1751.23;23131.862;81555.375;172.965;2829.32;974.30;
12;111209.142;1737.06;23131.862;80662.598;169.527;2956.76;975.19;
13;111264.350;1729.66;23131.862;80725.593;150.329;3000.47;975.16;
14;110851.940;1738.35;23131.862;80321.932;157.028;2832.35;975.60;
15;110402.975;1722.40;23131.862;79880.278;153.760;2821.62;1100.18;
16;110322.805;1736.18;23131.862;79838.856;162.475;3204.34;1114.56;
17;110991.590;1712.30;23131.862;80488.499;86.800;2668.96;1110.71;
18;112124.752;1757.84;43537.924;61371.453;218.730;2753.77;1163.89;
19;111326.386;1779.93;43537.924;60637.164;271.631;2818.42;1157.38;
20;109479.977;1741.51;43537.924;58893.007;390.847;2829.68;1122.43;
21;106923.025;1726.17;43537.924;56772.163;501.236;3171.38;1099.24;
22;103105.755;1588.46;10783.073;85232.721;18.029;2702.17;1054.46;
23;100509.366;1510.72;10783.073;82598.588;20.998;2550.87;1000.52;
