Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96877.625;1263.60;10783.073;78769.374;43.184;2515.18;813.38;
1;95237.938;1221.23;10783.073;77190.732;121.296;2513.04;771.46;
2;94602.606;1185.40;10783.073;76604.796;181.028;2500.68;741.28;
3;94686.726;1190.50;10783.073;76731.236;218.414;2501.46;737.58;
4;95965.870;1264.17;10783.073;78002.751;213.950;2517.04;780.74;
5;98609.721;1395.34;10783.073;80541.980;176.818;2520.14;851.12;
6;102189.220;1572.34;27662.719;67152.961;136.457;2625.21;980.09;
7;106463.528;1690.55;27662.719;71284.543;91.117;2769.83;1045.46;
8;110090.722;1788.06;23131.862;79655.857;228.841;2943.58;1145.97;
9;112216.068;1810.20;23131.862;81727.322;169.257;3001.25;1176.83;
10;112445.644;1812.37;23131.862;81903.261;154.619;3017.13;1190.22;
11;111517.073;1840.31;23131.862;80914.437;166.575;3197.75;1245.31;
12;110773.795;1797.17;23131.862;80157.836;170.258;2992.67;1185.81;
13;110949.032;1777.84;23131.862;80319.054;141.166;2993.42;1164.82;
14;110685.047;1774.75;23131.862;80089.638;139.331;2977.72;1166.12;
15;110369.532;1775.25;23131.862;79739.557;102.450;2916.77;1165.66;
16;110399.035;1754.68;23131.862;79812.326;106.845;2858.09;1128.87;
17;110929.924;1749.88;23131.862;80413.360;94.798;2759.43;1112.08;
18;111679.578;1772.34;43537.924;60849.626;179.011;2882.53;1137.51;
19;110648.879;1773.98;43537.924;59879.980;221.454;2908.82;1174.08;
20;108753.543;1743.73;43537.924;58093.963;332.414;2949.02;1128.23;
21;106296.355;1679.02;43537.924;55877.482;441.563;2918.63;1077.89;
22;102648.491;1534.51;10783.073;84555.288;22.905;2720.94;987.73;
23;100303.194;1292.53;10783.073;82135.172;21.137;2527.90;829.90;
