Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96617.074;1282.69;10783.073;78660.191;88.843;2590.75;812.80;
1;94646.912;1178.43;10783.073;76713.315;138.759;1846.84;774.19;
2;93699.252;1175.65;10783.073;75815.974;199.694;1832.06;763.51;
3;93368.923;1165.20;10783.073;75506.271;229.827;1797.05;757.09;
4;93815.498;1168.31;10783.073;75960.297;231.326;1788.45;755.88;
5;95052.717;1186.78;10783.073;77166.455;186.474;1848.38;759.10;
6;96008.062;1198.25;27662.719;61240.463;166.511;1864.89;769.73;
7;97981.264;1346.45;27662.719;63210.703;131.740;2636.53;801.23;
8;100648.608;1558.47;23131.862;70574.557;244.883;2600.39;735.31;
9;103349.892;1657.38;23131.862;73205.896;167.570;2733.31;1047.70;
10;104959.220;1685.84;23131.862;74769.012;126.793;2738.59;1100.53;
11;105167.006;1689.65;23131.862;74937.737;115.176;2741.35;1137.35;
12;104905.509;1683.82;23131.862;74647.848;110.961;2743.73;1126.62;
13;104906.598;1688.85;23131.862;74717.333;115.647;2740.35;1134.80;
14;104917.119;1685.16;23131.862;74739.912;124.299;2745.51;1111.93;
15;105175.508;1687.06;23131.862;74999.435;119.781;2747.64;1101.36;
16;106190.133;1704.43;23131.862;76011.969;86.239;2672.86;1110.47;
17;107752.744;1712.72;23131.862;77610.069;67.126;2688.61;1122.00;
18;108594.448;1738.11;43537.924;58139.562;141.485;2723.59;1141.60;
19;107742.687;1727.86;43537.924;57339.113;196.540;2715.87;1157.79;
20;106046.616;1721.97;43537.924;55745.495;294.701;2767.26;1159.83;
21;103699.705;1675.21;43537.924;53529.600;439.039;2800.41;1135.08;
22;100097.265;1572.90;10783.073;82172.725;47.593;2688.06;1054.79;
23;98115.107;1354.08;10783.073;80122.579;56.428;2582.86;887.77;
