Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95748.804;1213.26;10783.073;77605.070;126.697;2016.09;896.52;
1;94436.316;1186.95;10783.073;76347.492;199.488;1873.05;804.82;
2;93838.415;1148.64;10783.073;75816.767;273.928;1829.09;760.62;
3;93879.154;1152.25;10783.073;75889.998;306.976;1826.04;758.83;
4;95206.309;1224.79;10783.073;77251.301;321.305;1890.45;818.27;
5;97338.620;1360.30;10783.073;79350.926;264.625;2077.36;891.26;
6;100658.959;1574.23;27662.719;65717.730;178.936;2671.61;1016.25;
7;104784.734;1751.57;27662.719;69731.428;130.590;2843.51;1169.15;
8;108158.448;1856.05;23131.862;77812.444;264.748;2825.32;1280.23;
9;110076.079;1866.82;23131.862;79650.509;185.947;2856.22;1291.81;
10;110355.045;1870.02;23131.862;79902.357;173.478;2899.01;1314.90;
11;109856.932;1878.12;23131.862;79375.292;186.643;2912.99;1320.23;
12;109099.523;1870.01;23131.862;78603.843;196.748;2911.72;1312.83;
13;109125.884;1869.99;23131.862;78617.585;163.992;2913.03;1306.31;
14;108728.435;1866.15;23131.862;78223.151;162.209;2851.20;1319.30;
15;108548.055;1864.22;23131.862;78050.043;162.546;2780.44;1308.75;
16;108780.303;1849.41;23131.862;78304.483;160.996;2739.76;1283.29;
17;109692.802;1857.84;23131.862;79205.269;119.499;2751.71;1289.97;
18;109708.037;1866.32;43537.924;58938.518;250.308;2782.58;1296.80;
19;108489.734;1864.63;43537.924;57797.174;332.953;2815.64;1302.02;
20;106385.323;1828.14;43537.924;55806.112;438.166;2790.08;1258.22;
21;104117.921;1698.23;43537.924;53954.488;570.049;2613.87;750.44;
22;100514.506;1612.45;10783.073;82609.356;58.229;2764.25;1081.80;
23;97328.585;1451.44;10783.073;79363.691;63.370;2729.64;970.19;
