Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95805.427;1135.51;10783.073;77651.741;120.858;2550.60;728.60;
1;94475.090;1114.51;10783.073;76379.477;190.864;2566.95;700.31;
2;93750.563;1098.54;10783.073;75725.273;268.304;2555.24;675.19;
3;93833.042;1100.13;10783.073;75839.666;298.689;2550.07;673.67;
4;95239.156;1153.66;10783.073;77276.161;318.640;2548.23;705.16;
5;97580.368;1217.41;10783.073;79581.916;263.106;2543.84;750.40;
6;100777.877;1441.67;27662.719;65829.220;186.994;2661.68;870.52;
7;105015.825;1618.98;27662.719;69940.551;137.295;2816.73;990.26;
8;108422.052;1707.06;23131.862;78049.719;256.875;2864.39;1087.91;
9;110303.940;1722.59;23131.862;79878.417;187.149;2897.28;1123.20;
10;110560.439;1729.93;23131.862;80095.398;171.475;2915.21;1140.34;
11;110017.523;1745.56;23131.862;79513.582;184.286;2932.11;1159.71;
12;109279.644;1732.95;23131.862;78762.635;193.747;2923.91;1138.59;
13;109265.724;1736.24;23131.862;78688.023;155.055;2920.53;1195.11;
14;108968.996;1735.94;23131.862;78410.375;161.592;2912.68;1192.50;
15;108852.768;1731.28;23131.862;78290.656;164.736;2877.78;1170.24;
16;109342.148;1706.88;23131.862;78840.108;164.841;2845.18;1126.94;
17;110353.891;1722.59;23131.862;79841.138;116.157;2746.45;1145.55;
18;110315.667;1732.28;43537.924;59532.678;241.724;2827.76;1156.16;
19;108924.253;1732.24;43537.924;58213.093;311.756;2816.27;1161.11;
20;106757.692;1677.52;43537.924;56166.634;428.111;2867.13;1098.58;
21;104264.758;1601.46;43537.924;53914.483;546.801;2631.80;743.62;
22;100750.521;1395.22;10783.073;82627.805;65.949;2669.62;863.75;
23;97553.903;1249.53;10783.073;79391.468;72.398;2589.82;756.50;
