Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;81197.957;1076.11;6817.301;68276.543;5.668;1491.44;792.05;
1;79505.170;995.91;6817.301;66561.349;5.464;1484.29;712.85;
2;78473.396;958.22;6817.301;65510.841;6.910;1482.18;668.75;
3;78064.218;945.24;6817.301;65101.771;6.159;1481.88;647.44;
4;78094.067;941.35;6817.301;65126.014;7.931;1482.41;648.40;
5;78546.268;942.44;6817.301;65599.425;18.699;1483.97;639.11;
6;80073.133;985.63;19087.336;54839.076;14.929;1761.39;662.43;
7;81451.605;1007.14;19087.336;56168.826;6.162;2033.46;674.94;
8;83708.735;1043.32;16043.297;61513.054;66.984;2054.83;675.60;
9;85753.491;1139.35;16043.297;63494.337;29.789;1766.78;814.09;
10;86279.109;1235.28;16043.297;63996.503;27.659;1764.92;912.45;
11;86292.732;1238.25;16043.297;63989.123;25.889;1763.90;932.12;
12;86104.828;1204.30;16043.297;63775.767;23.383;1763.51;898.73;
13;85943.470;1203.11;16043.297;63643.786;24.552;1762.84;906.32;
14;85754.451;1169.27;16043.297;63436.126;26.961;1762.98;864.97;
15;85676.170;1130.16;16043.297;63355.741;25.439;1763.65;808.24;
16;85750.457;1120.03;16043.297;63442.652;24.118;1763.24;786.73;
17;85951.733;1125.61;16043.297;63702.866;20.266;1763.50;787.40;
18;86575.439;1167.72;16043.297;64375.358;17.378;1763.75;820.00;
19;87505.239;1350.92;30392.387;51050.575;57.000;1763.40;965.34;
20;88241.378;1449.74;30392.387;51853.589;74.173;1803.12;1038.01;
21;86708.267;1390.45;30392.387;50366.850;101.338;1701.39;978.82;
22;83843.772;1112.52;30392.387;47512.899;187.492;1382.12;794.92;
23;80934.426;978.93;6817.301;67978.082;2.747;1375.19;675.62;
