Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76286.574;924.60;6817.301;63548.912;20.207;1253.29;589.37;
1;74604.624;865.09;6817.301;61862.302;21.363;1232.04;538.78;
2;73709.790;799.65;6817.301;60980.011;21.211;1209.35;459.57;
3;73443.457;761.20;6817.301;60734.530;20.626;1201.07;420.67;
4;73857.104;481.84;6817.301;61155.798;28.102;1639.85;0.00;
5;76233.473;858.81;6817.301;63548.644;32.427;1537.53;498.72;
6;80230.243;1079.89;19087.336;55211.789;19.577;1538.17;663.99;
7;83557.277;1356.39;19087.336;58440.191;29.666;1687.90;885.88;
8;86964.570;1522.57;16043.297;64976.160;28.828;1873.64;896.00;
9;88851.561;1645.09;16043.297;66905.371;40.936;2117.75;896.00;
10;88985.398;1671.71;16043.297;67034.338;40.187;2120.60;896.00;
11;88653.161;1658.21;16043.297;66706.936;44.253;2121.19;896.00;
12;88059.738;1670.07;16043.297;66108.583;41.696;2105.81;896.00;
13;88098.666;1691.67;16043.297;66137.549;36.729;2068.28;896.00;
14;87581.389;1665.32;16043.297;65591.939;26.429;2069.04;896.00;
15;86923.341;1616.85;16043.297;64967.711;28.508;1985.42;896.00;
16;86422.254;1555.80;16043.297;64442.379;20.444;1818.92;896.00;
17;85958.324;1539.04;16043.297;63979.222;19.678;1810.31;896.00;
18;85856.956;1517.34;16043.297;63865.259;27.575;1766.82;896.00;
19;86497.390;1510.89;30392.387;50206.719;95.628;1792.87;896.00;
20;86938.450;1544.21;30392.387;50693.354;112.041;1923.61;896.00;
21;85699.607;1518.37;30392.387;49651.793;161.066;1944.05;896.00;
22;82047.338;1382.92;30392.387;46094.283;241.559;1834.84;896.00;
23;78443.320;1041.10;6817.301;65769.722;21.003;1532.97;690.63;
