Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;77695.645;1048.31;6817.301;64950.440;4.035;1534.69;724.33;
1;76817.606;990.99;6817.301;64045.527;7.343;1530.48;681.25;
2;76069.513;936.05;6817.301;63277.666;6.592;1525.12;625.78;
3;76111.063;927.11;6817.301;63310.176;4.834;1526.01;613.94;
4;76760.992;938.52;6817.301;63954.857;2.753;1529.21;624.90;
5;78391.175;991.89;6817.301;65496.316;6.389;1538.82;657.62;
6;82375.240;1290.63;19087.336;57129.739;8.028;1561.96;925.41;
7;85229.392;1363.24;19087.336;59843.693;5.081;1781.63;912.76;
8;88400.264;1404.45;16043.297;66063.924;5.734;1825.32;960.71;
9;90003.598;1410.79;16043.297;67649.378;16.923;1815.99;933.56;
10;90084.823;1382.81;16043.297;67703.014;19.020;2080.00;875.43;
11;89593.738;1375.09;16043.297;67187.719;21.493;2108.35;852.11;
12;88938.164;1364.35;16043.297;66547.360;25.357;2040.00;830.59;
13;89031.305;1363.88;16043.297;66645.651;24.068;2155.59;841.59;
14;88728.321;1344.89;16043.297;66340.895;23.215;2144.64;803.68;
15;88809.205;1357.82;16043.297;66437.790;22.520;2144.36;833.05;
16;88240.343;1370.24;16043.297;65899.866;18.005;2080.00;865.52;
17;87906.439;1345.11;16043.297;65598.056;16.174;1673.50;894.07;
18;88067.172;1334.38;16043.297;65766.759;12.535;1640.51;850.77;
19;88525.280;1329.76;30392.387;51963.646;78.267;1612.00;889.26;
20;89061.462;1399.07;30392.387;52532.129;94.262;1825.54;0.00;
21;88151.060;1435.63;30392.387;51802.626;120.472;1977.55;0.00;
22;84723.463;1188.81;30392.387;48369.147;177.019;1587.86;850.79;
23;81476.336;994.76;6817.301;68492.058;9.479;1531.14;0.00;
