Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;80393.485;1047.88;6817.301;67345.229;4.531;1682.25;754.95;
1;78864.801;969.71;6817.301;65808.801;16.978;1627.83;673.85;
2;78016.128;923.80;6817.301;64942.717;20.785;1488.26;622.38;
3;77733.768;916.81;6817.301;64647.121;20.686;1624.67;605.99;
4;78577.690;929.47;6817.301;65473.535;23.274;1488.59;621.33;
5;80196.010;997.71;6817.301;66978.286;21.567;1492.38;679.16;
6;83216.713;1239.85;19087.336;57625.512;8.689;1507.96;890.18;
7;86122.361;1399.48;19087.336;60396.574;7.349;1764.63;1050.24;
8;89918.949;1497.01;16043.297;67272.246;16.026;1886.87;1112.15;
9;90992.356;1498.13;16043.297;68336.596;4.934;1917.39;1126.04;
10;91280.111;1494.15;16043.297;68601.545;3.913;1923.54;1137.57;
11;90649.797;1493.95;16043.297;67934.166;7.361;1934.48;1092.04;
12;89976.299;1487.46;16043.297;67312.667;9.769;1923.24;1084.52;
13;90450.884;1521.96;16043.297;67786.456;9.264;2231.32;1088.96;
14;89992.874;1500.01;16043.297;67319.766;12.441;1945.45;1077.22;
15;89561.032;1479.66;16043.297;66910.794;7.650;1925.90;1081.50;
16;89235.418;1478.21;16043.297;66623.879;5.201;1920.02;1087.12;
17;89075.614;1457.10;16043.297;66486.195;6.763;1896.39;1089.31;
18;89204.039;1416.55;16043.297;66591.406;10.589;1875.21;1072.83;
19;90086.472;1430.27;30392.387;53201.226;42.185;1950.52;1072.44;
20;90536.650;1523.80;30392.387;53720.443;62.216;2219.63;1063.63;
21;88887.187;1474.16;30392.387;52206.488;90.411;2099.23;1026.98;
22;85561.968;1318.90;30392.387;48927.271;167.023;1787.37;938.32;
23;82521.766;1022.95;6817.301;69226.286;2.084;1326.84;757.25;
