Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75845.570;1286.49;6817.301;63595.914;29.351;1596.16;840.95;
1;74088.072;1152.25;6817.301;61826.598;28.924;1506.29;751.98;
2;73169.059;1075.96;6817.301;60887.950;48.107;1498.63;698.87;
3;72625.924;1062.83;6817.301;60326.419;43.855;1498.99;692.22;
4;72690.759;1038.49;6817.301;60415.422;70.194;1497.25;662.85;
5;73650.669;1053.34;6817.301;61394.707;75.633;1494.01;679.57;
6;75860.795;1219.10;19087.336;51361.024;55.141;1541.94;763.38;
7;77997.576;1306.75;19087.336;53439.715;40.325;1572.35;696.42;
8;81200.863;1421.15;16043.297;59746.169;85.547;1767.48;725.90;
9;83406.901;1467.38;16043.297;61874.164;25.444;1972.66;917.43;
10;84201.848;1483.24;16043.297;62630.820;23.214;1975.01;922.99;
11;84159.508;1487.29;16043.297;62564.868;30.085;1974.33;929.81;
12;83723.422;1497.24;16043.297;62122.928;33.919;1972.80;941.29;
13;83340.442;1483.56;16043.297;61730.303;36.192;1768.70;957.22;
14;82885.334;1481.96;16043.297;61253.315;37.122;1766.99;964.52;
15;82478.522;1479.54;16043.297;60878.455;40.012;1766.26;965.63;
16;82323.472;1472.57;16043.297;60751.634;42.455;1728.74;965.32;
17;82242.335;1474.02;16043.297;60722.415;44.795;1728.05;972.45;
18;82552.135;1468.27;16043.297;61073.555;52.452;1709.20;958.44;
19;82947.945;1459.18;30392.387;47254.059;167.330;1688.22;956.27;
20;83761.830;1506.61;30392.387;48088.061;144.956;1870.70;961.04;
21;83179.182;1520.97;30392.387;47595.394;182.425;1963.44;988.77;
22;80221.980;1434.92;30392.387;44693.451;280.479;1796.15;957.16;
23;76774.819;1361.30;6817.301;64536.755;27.722;1693.81;914.79;
