Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76302.013;1016.07;6817.301;63834.342;23.834;2004.93;643.12;
1;74746.659;954.60;6817.301;62234.877;21.700;1994.42;580.17;
2;74181.736;891.88;6817.301;61674.608;23.363;1528.35;617.07;
3;74141.974;882.44;6817.301;61645.715;23.402;1602.27;582.55;
4;74958.208;873.67;6817.301;62454.807;23.351;1485.21;601.28;
5;77119.167;980.25;6817.301;64506.045;28.399;1533.39;677.82;
6;80915.609;1355.30;19087.336;55923.541;27.572;1567.88;708.00;
7;84562.930;1505.28;19087.336;59398.837;26.653;1765.93;708.00;
8;87788.000;1633.38;16043.297;65641.756;24.947;1937.94;0.00;
9;89651.432;1717.13;16043.297;67486.730;29.881;1962.30;708.00;
10;89770.530;1661.67;16043.297;67586.804;30.060;1962.57;708.00;
11;89270.188;1667.13;16043.297;67062.551;31.846;1957.53;708.00;
12;88679.766;1628.60;16043.297;66501.505;32.539;1949.21;0.00;
13;88640.781;1640.50;16043.297;66475.881;31.646;1947.00;0.00;
14;88238.682;1636.28;16043.297;66062.881;29.706;1940.25;0.00;
15;87576.765;1573.43;16043.297;65443.403;27.233;1806.21;0.00;
16;87061.076;1517.58;16043.297;64933.174;22.077;1743.63;0.00;
17;86685.716;1493.10;16043.297;64606.256;20.342;1725.40;0.00;
18;86879.012;1509.83;16043.297;64828.849;24.447;1719.67;0.00;
19;87090.034;1542.68;30392.387;50765.618;91.959;1768.08;708.00;
20;87623.445;1582.98;30392.387;51361.840;114.322;1991.90;708.00;
21;86310.041;1562.91;30392.387;50220.055;159.734;2017.67;708.00;
22;82574.461;1402.09;30392.387;46570.497;232.474;1948.25;708.00;
23;79057.202;1024.72;6817.301;66358.269;21.910;1485.06;708.00;
