Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;79061.037;1053.80;6817.301;66069.670;12.829;1530.52;755.10;
1;77303.686;923.15;6817.301;64292.257;11.790;1038.98;0.00;
2;75986.074;864.01;6817.301;62990.382;9.104;1039.78;0.00;
3;75954.814;851.49;6817.301;62970.044;10.219;1052.02;289.28;
4;76670.809;851.52;6817.301;63675.735;11.050;1254.70;569.40;
5;78778.228;916.92;6817.301;65774.452;16.838;1050.84;632.82;
6;82566.540;1168.19;19087.336;57238.945;17.031;1381.37;809.73;
7;85613.405;1373.30;19087.336;60145.385;17.090;1691.53;898.85;
8;88787.159;1539.23;16043.297;66371.160;21.370;1955.31;896.20;
9;90421.801;1603.60;16043.297;68001.746;30.286;2103.90;1068.71;
10;90470.088;1592.65;16043.297;68019.516;32.294;2095.66;1050.50;
11;90132.589;1552.04;16043.297;67656.070;32.603;2096.24;863.08;
12;89545.718;1549.78;16043.297;67057.616;35.013;2093.92;861.07;
13;89588.979;1558.61;16043.297;67114.857;37.332;1947.89;885.02;
14;89231.434;1549.97;16043.297;66731.615;18.668;1931.35;888.74;
15;88688.478;1529.92;16043.297;66233.388;17.452;1873.95;950.71;
16;88305.998;1480.00;16043.297;65893.953;22.686;1797.48;991.94;
17;87900.658;1480.31;16043.297;65550.993;19.187;1815.38;993.51;
18;87764.853;1475.38;16043.297;65456.446;17.878;1775.10;1095.59;
19;88508.489;1506.07;30392.387;51941.072;92.301;1855.24;1097.80;
20;88424.867;1523.45;30392.387;51879.863;107.443;2024.75;1081.95;
21;87146.617;1470.30;30392.387;50759.793;126.412;1931.87;1021.34;
22;84453.939;1358.31;30392.387;48105.312;187.515;1636.36;971.44;
23;81196.283;1099.28;6817.301;68225.582;10.418;1533.52;823.09;
