Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;79751.418;1192.75;6817.301;66838.731;3.175;1837.45;0.00;
1;78149.255;914.99;6817.301;65221.666;6.208;1545.07;0.00;
2;77271.466;875.83;6817.301;64334.877;5.145;1539.68;0.00;
3;76876.427;862.25;6817.301;63938.244;3.563;1534.48;0.00;
4;77103.532;865.51;6817.301;64157.379;2.036;1532.60;0.00;
5;77932.800;893.69;6817.301;65005.198;6.502;1535.71;0.00;
6;80039.079;984.99;19087.336;54881.657;7.236;1543.53;0.00;
7;81542.156;1096.89;19087.336;56321.162;7.483;1763.18;550.77;
8;84447.672;1266.38;16043.297;62263.076;16.091;1763.21;535.58;
9;86349.603;1324.88;16043.297;64150.266;9.138;1690.75;607.00;
10;86980.557;1376.33;16043.297;64742.339;7.334;1773.32;618.05;
11;86926.781;1376.34;16043.297;64670.306;8.831;1770.57;643.96;
12;86648.843;1367.14;16043.297;64370.633;9.141;1755.46;647.41;
13;86455.130;1365.38;16043.297;64167.201;6.914;1739.35;691.22;
14;86162.339;1327.46;16043.297;63853.154;8.219;1677.80;713.17;
15;85982.932;1340.11;16043.297;63677.403;6.154;1665.35;858.44;
16;85958.954;1363.48;16043.297;63664.357;4.107;1638.77;1007.39;
17;86137.160;1367.54;16043.297;63915.144;6.524;1615.78;992.36;
18;86588.264;1407.54;16043.297;64410.204;8.377;1659.32;999.70;
19;87460.524;1473.83;30392.387;51034.755;64.439;1785.22;1044.25;
20;88084.412;1488.99;30392.387;51710.032;78.387;1869.44;1062.71;
21;86338.598;1410.64;30392.387;49982.285;103.259;1829.04;1008.68;
22;83383.614;1321.01;30392.387;47040.422;147.877;1859.73;859.18;
23;80397.727;1035.73;6817.301;67487.274;4.160;1497.99;739.80;
