Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;78602.656;1054.04;6817.301;65676.043;18.948;1530.70;768.72;
1;76845.512;952.60;6817.301;63906.044;19.248;1524.55;644.91;
2;75984.767;907.19;6817.301;63056.056;28.296;1522.86;607.81;
3;75869.880;904.54;6817.301;62945.676;31.589;1523.52;603.47;
4;76495.548;912.84;6817.301;63582.572;29.068;1527.78;599.54;
5;78301.177;996.13;6817.301;65390.301;18.737;1553.42;610.55;
6;82136.875;1280.61;19087.336;56908.323;17.106;1561.47;733.22;
7;85135.800;1386.43;19087.336;59757.074;19.359;1681.49;735.23;
8;88460.862;1449.55;16043.297;66116.647;19.223;1873.85;716.85;
9;90301.507;1518.26;16043.297;67932.872;20.057;1906.04;710.93;
10;90265.741;1521.70;16043.297;67876.419;22.175;1932.81;695.10;
11;89809.155;1431.74;16043.297;67394.296;26.099;1874.60;678.26;
12;89157.917;1407.42;16043.297;66740.245;32.857;1869.39;619.83;
13;89154.900;1499.58;16043.297;66749.331;26.209;1937.54;604.06;
14;88705.256;1483.84;16043.297;66296.556;22.695;1919.48;602.58;
15;88348.509;1481.98;16043.297;65994.759;18.687;1905.55;607.51;
16;87974.801;1445.10;16043.297;65647.672;14.826;1824.03;719.78;
17;87647.146;1425.15;16043.297;65381.142;14.541;1804.69;746.55;
18;87716.568;1431.84;16043.297;65473.827;15.061;1784.80;834.84;
19;87990.524;1411.87;30392.387;51489.390;95.569;1822.88;927.48;
20;88588.498;1468.85;30392.387;52134.048;115.727;2001.93;0.00;
21;87614.143;1575.39;30392.387;51504.356;144.516;2093.97;993.61;
22;84278.366;1346.11;30392.387;48271.297;215.036;1817.62;912.00;
23;80933.943;1063.43;6817.301;68221.116;16.577;1801.02;766.24;
