Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75612.638;1120.96;6817.301;63228.346;23.095;1534.47;723.14;
1;73845.535;1017.75;6817.301;61448.599;23.365;1532.82;620.78;
2;72975.752;858.12;6817.301;60575.984;37.638;1534.25;0.00;
3;72389.663;848.62;6817.301;59984.200;33.339;1535.20;0.00;
4;72178.085;821.23;6817.301;59799.915;57.494;1555.85;0.00;
5;72740.068;820.59;6817.301;60441.193;72.097;1535.41;0.00;
6;74677.891;871.88;19087.336;50166.925;47.406;1537.84;0.00;
7;76139.800;930.25;19087.336;51592.484;27.319;1667.57;0.00;
8;79079.655;1119.47;16043.297;57629.086;93.025;1690.00;315.48;
9;81279.426;1332.48;16043.297;59766.974;36.846;1662.73;631.70;
10;82262.441;1354.36;16043.297;60716.242;26.277;1674.29;626.73;
11;82369.774;1359.43;16043.297;60756.606;22.731;1676.50;621.70;
12;82181.617;1372.67;16043.297;60589.467;27.615;1798.22;611.48;
13;82029.553;1372.63;16043.297;60451.004;31.403;1802.16;603.85;
14;81804.561;1362.94;16043.297;60219.006;36.177;1788.33;612.29;
15;81673.028;1360.90;16043.297;60077.288;38.654;1782.99;634.03;
16;81866.421;1340.91;16043.297;60284.143;35.580;1666.32;649.93;
17;82168.994;1358.85;16043.297;60650.122;34.476;1675.18;688.01;
18;82728.043;1396.10;16043.297;61261.540;33.406;1773.57;678.71;
19;83344.221;1444.65;30392.387;47650.978;112.972;1754.14;947.07;
20;84438.362;1642.96;30392.387;48778.016;113.130;2014.21;1024.47;
21;83654.985;1537.38;30392.387;48044.494;143.087;1957.94;991.92;
22;80573.471;1404.12;30392.387;44966.747;235.206;1710.86;919.65;
23;76988.856;1132.26;6817.301;64653.904;21.729;1540.22;733.71;
