Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74341.348;1112.06;6799.015;62013.633;16.262;1271.27;637.46;
1;72696.013;1016.30;6799.015;60371.362;25.439;1183.75;572.85;
2;71978.116;960.75;6799.015;59650.435;36.899;1134.01;613.64;
3;71837.080;937.23;6799.015;59521.471;43.263;1114.87;0.00;
4;72796.317;999.24;6799.015;60477.178;43.586;1211.65;0.00;
5;74379.144;1077.23;6799.015;61930.809;49.989;1642.51;0.00;
6;77919.919;1313.49;19276.993;52891.503;63.906;1706.59;0.00;
7;81559.477;1473.58;19276.993;56348.849;38.340;1831.34;0.00;
8;85786.524;1629.24;16173.223;63736.911;50.200;2249.48;0.00;
9;88608.191;1682.28;16173.223;66524.567;28.690;2419.41;0.00;
10;89411.523;1696.32;16173.223;67303.890;20.896;2463.22;0.00;
11;89590.787;1685.58;16173.223;67452.489;23.073;2656.83;0.00;
12;89139.642;1667.57;16173.223;67021.337;23.424;2462.19;0.00;
13;89475.471;1679.11;16173.223;67348.524;18.631;2707.73;0.00;
14;88904.511;1681.41;16173.223;66814.981;20.503;2727.63;0.00;
15;88373.619;1687.06;16173.223;66333.799;15.173;2504.75;870.00;
16;88026.813;1678.04;16173.223;66000.708;16.184;2509.96;798.53;
17;87493.853;1678.49;16173.223;65484.913;22.969;2730.33;846.52;
18;87768.488;1674.29;16173.223;65771.393;18.156;2419.35;806.38;
19;88547.385;1690.12;30593.860;52201.020;62.769;2419.90;844.64;
20;87634.802;1672.60;30593.860;51338.272;64.353;2732.51;830.04;
21;85042.376;1626.03;30593.860;48958.196;151.305;2368.02;818.79;
22;80822.438;1471.64;30593.860;44852.104;299.431;2039.23;770.40;
23;77151.222;1128.63;6799.015;64628.024;16.413;1369.95;613.45;
