Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75855.261;1018.81;6799.015;63141.456;19.553;1256.61;0.70;
1;74192.834;976.25;6799.015;61474.040;27.131;1207.62;0.00;
2;73510.886;945.19;6799.015;60786.509;34.669;1173.28;0.00;
3;73620.222;957.55;6799.015;60920.881;61.733;1207.25;0.00;
4;74763.916;982.10;6799.015;62082.735;66.660;1253.04;0.00;
5;76680.115;1050.77;6799.015;64015.426;75.345;1330.29;0.00;
6;80294.171;1350.25;19276.993;55151.667;74.676;1744.09;135.76;
7;83946.155;1502.32;19276.993;58640.962;28.764;2009.44;856.39;
8;87703.474;1650.06;16173.223;65535.501;57.464;2161.61;933.35;
9;89792.365;1674.77;16173.223;67583.226;30.595;2235.23;936.74;
10;90068.776;1679.51;16173.223;67835.199;25.122;2259.88;946.13;
11;89850.059;1673.11;16173.223;67560.860;29.937;2246.08;944.79;
12;89240.892;1660.59;16173.223;66965.124;35.493;2203.62;947.85;
13;89334.808;1665.56;16173.223;67054.144;40.872;2202.17;953.77;
14;88990.285;1689.00;16173.223;66750.700;39.813;2175.09;1004.12;
15;88566.292;1662.03;16173.223;66389.495;22.546;2156.15;1011.92;
16;88272.658;1660.80;16173.223;66089.947;20.408;2140.64;994.50;
17;88088.276;1647.25;16173.223;65953.566;27.416;2133.32;962.99;
18;88606.979;1651.11;16173.223;66525.643;25.061;2174.20;970.11;
19;89664.005;1672.75;30593.860;53199.718;42.496;2227.17;1002.49;
20;88454.234;1640.31;30593.860;52022.351;41.312;2197.11;981.50;
21;85849.196;1614.83;30593.860;49750.329;81.012;2193.39;993.05;
22;81797.908;1507.99;30593.860;45845.614;228.593;2044.13;933.04;
23;78033.270;1190.86;6799.015;65522.648;17.202;1444.96;761.79;
