Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75302.043;1038.21;6799.015;62712.920;18.479;1251.72;529.72;
1;73682.026;1004.14;6799.015;61077.614;24.805;2190.00;0.00;
2;72981.882;963.66;6799.015;60388.636;31.825;1201.77;0.00;
3;73101.493;965.71;6799.015;60524.643;43.363;1220.77;0.00;
4;74195.969;1006.03;6799.015;61635.635;39.837;1293.78;0.00;
5;76489.394;1080.58;6799.015;63972.302;43.328;1401.74;0.00;
6;79642.652;1365.33;19276.993;54628.893;42.891;1799.13;158.27;
7;82961.990;1494.55;19276.993;57801.361;26.437;2095.17;839.53;
8;86658.180;1651.01;16173.223;64621.583;59.321;2714.20;859.65;
9;88695.585;1698.84;16173.223;66603.298;35.331;2761.23;901.38;
10;89263.169;1702.24;16173.223;67159.207;35.734;2775.87;867.08;
11;89012.202;1697.04;16173.223;66878.447;36.451;2761.54;864.45;
12;88439.712;1685.60;16173.223;66299.604;41.303;2768.60;868.24;
13;88654.597;1697.01;16173.223;66535.094;42.215;2786.18;876.98;
14;88456.652;1703.37;16173.223;66351.644;40.885;2648.80;892.77;
15;88017.664;1697.40;16173.223;65961.383;37.128;2799.00;943.33;
16;87742.882;1688.73;16173.223;65705.197;33.523;2778.68;954.38;
17;87466.732;1683.51;16173.223;65452.192;30.103;2792.86;929.75;
18;88063.269;1675.33;16173.223;66038.211;22.338;2317.86;916.36;
19;89139.562;1697.79;30593.860;52740.678;31.527;2402.18;964.55;
20;88055.103;1659.09;30593.860;51718.741;39.601;2399.96;918.52;
21;85441.585;1604.27;30593.860;49236.191;97.778;2232.06;926.65;
22;81299.718;1442.19;30593.860;45157.369;242.246;2166.56;849.95;
23;77422.400;1119.95;6799.015;64750.994;15.610;1516.02;675.35;
