Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76733.813;1224.74;6799.015;64242.362;22.249;1484.68;762.49;
1;74878.499;1105.89;6799.015;62365.547;35.656;1346.00;679.08;
2;74018.349;1043.41;6799.015;61511.464;67.109;1266.37;483.07;
3;73863.479;1049.22;6799.015;61380.140;90.820;1284.23;460.44;
4;74358.733;1094.43;6799.015;61863.451;75.058;1366.27;203.37;
5;75253.262;1101.97;6799.015;62762.507;71.424;1370.87;190.74;
6;77182.508;1315.94;19276.993;52309.209;77.445;1628.59;532.38;
7;79414.194;1453.60;19276.993;54500.621;35.212;1821.73;838.72;
8;82984.018;1511.72;16173.223;61281.550;119.679;1878.70;870.99;
9;85394.790;1726.49;16173.223;63602.531;38.656;2124.27;1021.06;
10;86226.579;1745.08;16173.223;64408.619;22.730;2137.18;1061.32;
11;86069.793;1735.81;16173.223;64216.726;18.528;2116.33;1046.43;
12;85709.345;1729.31;16173.223;63845.697;16.731;2117.91;1052.40;
13;85542.113;1730.00;16173.223;63671.763;18.233;2130.00;1056.36;
14;85264.087;1744.24;16173.223;63364.603;18.939;2133.77;1080.08;
15;84992.820;1739.91;16173.223;63105.212;16.505;2134.40;1064.36;
16;85137.840;1748.07;16173.223;63288.164;14.621;2131.63;1070.88;
17;85290.030;1749.85;16173.223;63490.103;17.894;2140.68;1061.53;
18;86329.543;1763.46;16173.223;64590.773;20.067;2214.06;1070.60;
19;87606.289;1784.04;30593.860;51493.542;33.063;2240.40;1090.31;
20;86587.082;1729.11;30593.860;50514.069;49.355;2147.49;1071.42;
21;84231.235;1670.20;30593.860;48220.985;113.717;2124.67;1068.78;
22;80693.924;1484.01;30593.860;44781.600;266.614;1832.89;921.48;
23;77361.719;1143.26;6799.015;64959.084;27.162;1386.36;725.24;
