Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75473.399;993.23;6799.015;62918.664;16.850;1217.46;527.31;
1;73793.817;970.41;6799.015;61227.688;19.752;1209.35;502.40;
2;73020.197;938.72;6799.015;60469.780;27.585;1194.05;479.98;
3;72906.334;922.97;6799.015;60370.126;35.620;1193.40;467.19;
4;73912.268;985.91;6799.015;61393.627;36.413;1284.22;500.64;
5;75523.117;1059.06;6799.015;63011.517;45.638;1395.59;512.90;
6;79055.958;1359.83;19276.993;54034.053;55.358;1744.19;642.63;
7;82395.398;1456.89;19276.993;57147.632;37.937;1846.73;647.21;
8;86050.006;1564.51;16173.223;63935.324;58.884;2201.19;775.22;
9;88337.507;1648.16;16173.223;66182.331;34.858;2385.14;811.13;
10;88769.431;1655.44;16173.223;66600.316;32.276;2431.97;815.01;
11;88574.007;1650.89;16173.223;66386.213;35.680;2387.12;818.30;
12;88182.302;1626.46;16173.223;65981.909;40.718;2268.30;0.00;
13;88419.562;1635.60;16173.223;66224.819;39.722;2271.11;831.59;
14;88248.034;1629.07;16173.223;66094.665;42.224;2239.09;839.84;
15;87658.500;1622.29;16173.223;65535.209;28.789;2238.18;828.60;
16;87365.757;1608.75;16173.223;65280.670;33.905;2203.88;824.02;
17;86895.756;1599.25;16173.223;64808.197;40.816;2202.63;815.07;
18;87141.102;1624.92;16173.223;65022.123;36.855;2270.64;807.23;
19;88272.977;1645.83;30593.860;51804.035;71.856;2287.06;823.04;
20;87147.263;1615.62;30593.860;50731.338;77.103;2325.51;810.66;
21;84720.969;1574.66;30593.860;48540.451;143.993;2231.64;805.13;
22;80607.905;1441.57;30593.860;44545.441;297.048;2207.71;772.36;
23;77219.123;1055.46;6799.015;64654.610;27.352;1279.33;571.74;
