Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74821.379;1127.46;6799.015;62515.293;18.724;1470.01;677.26;
1;73112.992;1016.02;6799.015;60804.440;17.959;1470.01;596.12;
2;72082.805;964.92;6799.015;59768.133;24.648;1470.01;563.31;
3;71478.910;940.23;6799.015;59178.990;33.996;1470.01;541.95;
4;71424.162;937.67;6799.015;59117.957;33.032;1470.01;526.72;
5;71658.503;845.57;6799.015;59408.572;69.598;1470.01;442.55;
6;72966.029;1025.70;19276.993;48248.392;84.929;1570.00;545.58;
7;74903.431;1103.72;19276.993;50103.748;39.518;1870.00;590.32;
8;78407.628;1168.65;16173.223;56755.258;70.993;1870.00;3.91;
9;81271.180;1525.25;16173.223;59531.191;13.421;1946.00;789.20;
10;82874.922;1585.37;16173.223;61140.317;12.920;2179.78;813.15;
11;84152.866;1636.27;16173.223;62427.021;13.404;2266.98;833.85;
12;84297.827;1638.88;16173.223;62557.840;13.169;2246.59;826.95;
13;84541.280;1648.10;16173.223;62828.351;14.226;2345.68;840.04;
14;84601.208;1651.63;16173.223;62899.895;12.725;2281.96;841.16;
15;84585.551;1661.31;16173.223;62952.769;11.085;2345.69;843.88;
16;84684.951;1664.52;16173.223;63103.880;14.532;2347.92;846.50;
17;84738.736;1665.73;16173.223;63180.797;11.851;2347.16;831.42;
18;85447.555;1673.01;16173.223;63924.010;13.001;2355.41;847.04;
19;86049.656;1686.89;30593.860;50161.852;46.867;2283.81;857.93;
20;85920.468;1668.43;30593.860;50053.419;67.265;2299.33;849.99;
21;83475.152;1636.95;30593.860;47676.694;153.899;2251.89;854.98;
22;79544.900;1522.86;30593.860;43839.982;309.595;2179.53;827.97;
23;75950.249;1164.56;6799.015;63676.466;9.451;1497.75;638.56;
