Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76615.450;967.46;6799.015;63682.155;11.475;1530.01;605.96;
1;75153.816;939.37;6799.015;62223.410;13.719;1530.01;577.71;
2;74678.186;803.30;6799.015;61764.581;25.689;1530.01;0.00;
3;74856.099;890.26;6799.015;61963.088;34.932;1530.01;523.75;
4;76030.823;984.77;6799.015;63136.120;30.456;1530.01;587.76;
5;78221.554;1060.73;6799.015;65352.657;27.072;1530.01;635.98;
6;81110.848;1263.08;19276.993;55756.897;39.931;1554.58;769.18;
7;85133.897;1474.92;19276.993;59595.072;23.165;1789.60;890.80;
8;88710.540;1620.30;16173.223;66356.896;68.047;2126.22;998.27;
9;90823.490;1671.39;16173.223;68399.287;41.216;2235.17;951.12;
10;91043.334;1670.70;16173.223;68572.463;28.950;2266.32;949.11;
11;90640.256;1641.01;16173.223;68153.656;30.859;2251.27;881.63;
12;90111.148;1631.86;16173.223;67595.090;34.027;2237.68;881.58;
13;90435.616;1640.96;16173.223;67925.061;27.238;2240.40;882.56;
14;90254.779;1696.64;16173.223;67773.760;24.839;2250.05;941.04;
15;89821.374;1723.67;16173.223;67377.200;18.480;2222.34;1073.14;
16;89667.068;1721.94;16173.223;67243.796;15.739;2223.69;1047.71;
17;89629.274;1711.29;16173.223;67247.876;16.361;2224.29;996.87;
18;90472.646;1747.44;16173.223;68103.127;11.120;2350.56;1034.31;
19;91051.930;1752.01;30593.860;54279.420;25.784;2363.47;1037.43;
20;89108.075;1657.21;30593.860;52409.921;40.501;2193.94;985.62;
21;86491.488;1576.02;30593.860;50016.704;115.844;2188.04;909.37;
22;82517.497;1353.96;30593.860;46160.252;291.479;1733.16;832.90;
23;79718.659;1133.94;6799.015;66794.691;13.621;1530.01;708.20;
