Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76906.869;942.32;6799.015;64256.946;26.749;1265.22;0.00;
1;75391.325;901.88;6799.015;62733.825;32.128;1224.56;0.00;
2;74881.425;879.95;6799.015;62224.772;44.110;1214.68;0.00;
3;75128.550;894.98;6799.015;62488.195;63.502;1259.28;0.00;
4;76506.390;998.52;6799.015;63880.653;48.867;1441.12;0.00;
5;78299.319;1178.37;6799.015;65659.710;39.946;1567.92;0.00;
6;81998.736;1469.93;19276.993;56875.870;48.305;1810.79;0.00;
7;84960.990;1645.69;19276.993;59681.262;26.954;2025.98;454.51;
8;88395.595;1746.66;16173.223;66259.638;78.277;2139.68;889.02;
9;90347.895;1779.18;16173.223;68154.283;37.347;2234.80;918.32;
10;90620.153;1784.88;16173.223;68384.889;35.434;2249.41;934.44;
11;90144.555;1772.31;16173.223;67879.717;35.575;2219.21;932.36;
12;89281.443;1752.72;16173.223;67001.208;39.462;2188.31;924.01;
13;89501.355;1765.45;16173.223;67259.120;37.257;2218.22;942.44;
14;89179.593;1784.60;16173.223;66935.027;40.783;2142.25;954.32;
15;88722.015;1776.57;16173.223;66507.136;42.724;2148.70;952.64;
16;88052.189;1763.96;16173.223;65873.343;36.929;2153.57;907.51;
17;87650.513;1733.60;16173.223;65496.032;49.505;2223.20;513.26;
18;88214.847;1736.73;16173.223;66059.969;29.993;2250.16;817.50;
19;89368.527;1765.56;30593.860;52860.886;65.464;2228.24;852.89;
20;88975.254;1746.90;30593.860;52505.393;59.110;2268.07;839.76;
21;86517.696;1637.62;30593.860;50199.255;116.183;2118.88;521.18;
22;82479.581;1466.64;30593.860;46269.299;254.425;1871.89;22.61;
23;78791.683;1130.98;6799.015;66114.648;27.699;1377.58;0.00;
