Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76903.187;1036.46;6799.015;64291.910;22.095;2477.58;0.00;
1;75488.940;955.08;6799.015;62857.699;22.809;1646.86;0.00;
2;74778.917;823.16;6799.015;62156.084;32.814;1575.16;0.00;
3;74543.003;814.57;6799.015;61932.063;43.282;2476.79;0.00;
4;75888.135;870.25;6799.015;63269.771;36.202;1639.69;0.00;
5;78135.440;1089.78;6799.015;65368.629;33.802;1790.20;0.00;
6;80986.495;1290.77;19276.993;55682.332;35.270;1782.63;376.49;
7;85389.150;1516.60;19276.993;59914.865;33.058;1975.62;909.51;
8;89361.462;1675.22;16173.223;67023.151;47.879;2480.53;952.94;
9;91565.452;1696.60;16173.223;69219.131;43.134;2634.32;947.96;
10;91662.785;1698.53;16173.223;69284.642;40.858;2742.34;951.26;
11;91256.910;1683.95;16173.223;68841.231;40.359;2661.85;947.31;
12;90633.318;1670.79;16173.223;68199.584;39.539;2584.21;932.95;
13;90769.192;1682.37;16173.223;68342.101;31.040;2713.09;952.90;
14;90360.994;1700.17;16173.223;68011.248;45.915;2682.75;1001.52;
15;90288.102;1710.07;16173.223;67941.562;30.712;2637.70;988.25;
16;89822.731;1693.12;16173.223;67503.840;24.588;2666.00;1044.42;
17;89538.472;1684.89;16173.223;67234.535;21.350;2745.75;1011.54;
18;90548.806;1712.24;16173.223;68281.668;17.762;2712.84;957.84;
19;91247.007;1725.54;30593.860;54608.688;40.439;2756.38;947.39;
20;89767.460;1695.34;30593.860;53177.945;45.130;2703.50;931.81;
21;86929.792;1616.73;30593.860;50524.413;102.905;2634.69;885.23;
22;82958.788;1436.32;30593.860;46624.269;251.695;2452.78;866.24;
23;80144.936;1208.50;6799.015;67309.527;12.821;1530.01;318.48;
