Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76982.498;992.50;6799.015;64225.073;25.230;1225.93;0.00;
1;75410.415;940.48;6799.015;62638.211;25.697;1182.23;0.00;
2;74766.237;884.07;6799.015;62009.924;35.714;1148.41;0.00;
3;74936.796;891.34;6799.015;62195.604;45.435;1174.39;0.00;
4;76188.589;966.38;6799.015;63445.929;38.640;1302.04;0.00;
5;78303.333;1119.43;6799.015;65545.276;35.369;1457.63;0.00;
6;81971.217;1415.58;19276.993;56748.651;51.947;1749.86;0.00;
7;85336.697;1646.89;19276.993;59964.188;38.054;1988.40;816.24;
8;89149.415;1792.73;16173.223;66903.406;62.150;2137.13;983.94;
9;91192.571;1817.22;16173.223;68895.096;25.597;2182.99;1062.56;
10;91321.912;1824.63;16173.223;69004.036;27.542;2193.66;1090.82;
11;90840.918;1813.75;16173.223;68492.801;22.724;2186.30;1090.99;
12;90281.651;1804.44;16173.223;67917.320;27.732;2166.08;1076.20;
13;90407.780;1807.16;16173.223;68038.558;24.360;2171.29;1090.90;
14;90080.973;1820.47;16173.223;67745.668;37.891;2168.55;1102.92;
15;89621.378;1816.94;16173.223;67318.278;21.611;2173.52;0.00;
16;89249.659;1816.08;16173.223;66962.033;22.316;2171.71;1053.20;
17;89173.790;1817.31;16173.223;66920.079;27.244;2183.75;1046.89;
18;89840.019;1818.33;16173.223;67611.127;19.025;2201.47;1044.09;
19;90671.016;1828.04;30593.860;54070.431;40.910;2213.87;1063.51;
20;89084.217;1799.99;30593.860;52522.488;32.379;2173.27;1135.45;
21;86556.712;1637.54;30593.860;50324.170;65.487;2118.33;964.99;
22;82682.036;1430.16;30593.860;46547.283;201.071;1796.80;908.42;
23;79094.859;1109.21;6799.015;66510.634;16.943;1292.81;720.76;
