Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;79164.900;1001.26;6799.015;66087.343;11.298;1530.01;568.42;
1;77735.494;976.92;6799.015;64652.564;11.872;1530.01;541.43;
2;77293.954;940.53;6799.015;64215.425;16.162;1530.01;508.12;
3;77511.103;957.74;6799.015;64428.406;22.407;1530.01;515.32;
4;78805.143;1031.17;6799.015;65744.951;16.643;1530.01;546.72;
5;81079.372;1258.83;6799.015;68021.732;16.801;1530.01;675.63;
6;83860.099;1365.62;19276.993;58337.033;25.153;1686.83;743.56;
7;88104.519;1573.55;19276.993;62429.109;8.204;2123.28;820.53;
8;91794.928;1685.86;16173.223;69261.205;27.640;2428.19;820.39;
9;93776.886;1744.85;16173.223;71188.870;10.780;2529.70;914.96;
10;94101.916;1746.01;16173.223;71484.070;10.664;2538.69;913.22;
11;93688.491;1719.84;16173.223;71025.942;10.516;2457.31;929.55;
12;93112.025;1691.29;16173.223;70434.089;11.923;2403.15;896.05;
13;93252.347;1719.98;16173.223;70572.317;7.690;2441.09;946.03;
14;93034.650;1785.85;16173.223;70381.670;9.216;2493.82;998.65;
15;92755.545;1746.54;16173.223;70105.517;5.535;2460.05;959.30;
16;92355.575;1732.43;16173.223;69762.883;3.534;2497.83;957.63;
17;92323.435;1719.65;16173.223;69771.566;5.630;2503.78;929.50;
18;93371.370;1744.96;16173.223;70857.563;4.964;2568.95;925.09;
19;93506.106;1750.92;30593.860;56581.966;13.625;2539.33;946.35;
20;91312.246;1644.98;30593.860;54436.083;23.904;2485.78;876.65;
21;88632.936;1594.86;30593.860;51938.818;68.245;2438.59;858.32;
22;84738.629;1428.11;30593.860;48123.783;192.004;2033.67;831.57;
23;81805.098;1260.20;6799.015;68752.580;9.759;1680.88;741.87;
