Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;79108.742;1170.91;6390.534;66650.529;17.257;1630.01;829.85;
1;76834.244;1013.58;6390.534;64330.290;35.746;1630.00;686.56;
2;75765.209;911.22;6390.534;63271.133;55.246;1630.00;599.14;
3;75222.572;879.72;6390.534;62746.567;76.973;1630.00;560.84;
4;75356.402;858.92;6390.534;62926.274;112.740;1630.01;538.77;
5;76891.923;921.22;6390.534;64474.906;141.629;1630.01;587.80;
6;80208.876;1131.54;19500.720;54651.835;93.531;1630.01;758.90;
7;85670.539;1464.73;19500.720;60005.423;47.940;1732.09;1012.79;
8;91422.285;1740.45;16791.188;68844.645;339.762;2414.60;1197.41;
9;95196.165;1858.80;16791.188;72487.740;149.899;2676.88;1256.08;
10;96774.152;1893.04;16791.188;74000.122;88.961;2800.59;801.37;
11;97215.675;1910.65;16791.188;74437.629;80.714;2880.34;1032.21;
12;97335.328;1911.58;16791.188;74603.447;91.868;2975.25;815.25;
13;98110.929;1959.96;16791.188;75419.209;92.510;3166.88;795.39;
14;98069.639;1973.99;16791.188;75387.302;76.712;3206.60;1258.91;
15;97499.493;1974.92;16791.188;74819.301;74.325;3189.09;796.86;
16;96692.771;2008.37;16791.188;74040.901;78.406;3176.00;1296.10;
17;95350.414;1968.24;16791.188;72732.710;93.985;3136.80;1280.01;
18;94327.513;1922.97;16791.188;71767.734;147.878;2980.70;1265.56;
19;93528.724;1871.95;16791.188;70989.783;154.661;2860.32;1251.09;
20;93166.746;1848.90;31036.243;56417.372;173.150;2851.52;1213.26;
21;91316.142;1812.74;31036.243;54664.793;179.863;2836.21;1149.68;
22;86691.855;1705.15;31036.243;50089.122;262.278;2622.33;1097.23;
23;82919.359;1445.48;31036.243;46343.774;430.457;2011.92;1027.70;
