Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;77394.081;1235.82;6390.534;65208.696;22.667;1630.00;871.00;
1;75109.142;1039.04;6390.534;62895.974;35.920;1630.00;701.16;
2;73828.949;917.83;6390.534;61636.901;71.538;1630.00;597.06;
3;73196.833;874.84;6390.534;61033.655;94.575;1630.00;544.23;
4;73487.655;860.46;6390.534;61385.068;140.469;1630.01;524.92;
5;75023.083;936.26;6390.534;62924.046;163.081;1630.01;585.44;
6;78462.665;1129.76;19500.720;53219.621;112.900;1630.01;738.56;
7;83730.602;1504.75;19500.720;58342.555;52.060;1928.85;988.43;
8;89401.174;1782.40;16791.188;67134.457;367.063;2246.02;1180.97;
9;93259.757;1921.19;16791.188;70824.950;180.936;2665.64;1251.43;
10;94709.003;1975.51;16791.188;72192.468;94.934;2699.33;819.56;
11;95418.344;2008.66;16791.188;72867.229;60.950;2765.98;760.79;
12;95658.432;2009.79;16791.188;73172.248;67.122;2815.55;806.16;
13;96429.786;2145.46;16791.188;73981.908;71.815;3189.30;732.34;
14;96449.898;2322.43;16791.188;73977.786;68.966;3813.64;723.04;
15;96056.882;2265.54;16791.188;73554.501;64.523;3794.91;669.80;
16;95376.771;2262.48;16791.188;72812.687;65.246;3502.53;655.76;
17;93906.357;2078.43;16791.188;71273.887;78.265;3220.30;739.11;
18;92865.121;1992.54;16791.188;70261.328;98.416;2773.02;741.40;
19;91908.428;1935.80;16791.188;69299.692;84.093;2714.21;717.93;
20;91517.386;1904.81;31036.243;54646.493;82.860;2671.64;799.13;
21;89672.214;1842.45;31036.243;53021.687;87.853;2723.04;809.30;
22;85326.596;1716.18;31036.243;48752.106;184.610;2572.11;1015.36;
23;81626.528;1439.61;31036.243;45236.091;447.684;1854.97;996.27;
