Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74939.275;1251.29;6390.534;62685.002;47.353;1630.01;722.78;
1;72952.041;1128.51;6390.534;60689.850;72.588;1630.01;636.71;
2;72045.812;1079.93;6390.534;59758.493;55.939;1630.01;600.05;
3;71771.197;1021.42;6390.534;59484.837;62.201;1630.01;566.95;
4;72223.018;1095.98;6390.534;59984.281;91.638;2346.90;580.30;
5;73779.658;1176.26;6390.534;61457.850;97.244;2353.67;637.18;
6;77258.310;1363.30;19500.720;51793.228;97.289;2366.97;730.37;
7;82356.433;1568.07;19500.720;56727.895;72.155;2381.13;0.00;
8;87532.428;1844.91;16791.188;64847.451;295.021;3993.45;0.00;
9;90678.147;1936.19;16791.188;67862.127;167.419;3947.91;0.00;
10;91618.893;1948.95;16791.188;68743.591;119.655;3968.20;0.00;
11;91926.117;1959.81;16791.188;69021.845;99.334;3933.25;0.00;
12;91880.347;1946.14;16791.188;68999.905;103.778;3913.36;0.00;
13;92413.304;2049.83;16791.188;69582.285;108.325;4011.54;0.00;
14;92271.293;2234.94;16791.188;69442.937;108.912;4312.11;0.00;
15;91721.210;2247.01;16791.188;68938.117;116.551;4438.09;0.00;
16;91221.304;2175.38;16791.188;68471.305;131.268;4332.23;0.00;
17;90259.277;1974.23;16791.188;67527.746;136.615;4084.06;0.00;
18;90052.235;1944.71;16791.188;67348.007;128.972;3925.00;0.00;
19;90443.756;1944.16;16791.188;67726.168;83.688;3996.07;0.00;
20;89783.745;1922.08;31036.243;52851.713;125.078;3874.80;948.53;
21;87166.946;1830.42;31036.243;50417.679;201.329;3940.75;811.03;
22;82566.651;1662.41;31036.243;45925.035;392.515;4131.93;435.43;
23;79147.727;1368.09;31036.243;42673.345;656.717;2366.63;0.00;
