Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;78849.193;1203.55;6390.534;66488.854;126.933;1730.19;467.81;
1;76680.566;1036.88;6390.534;64266.260;130.807;1630.00;696.55;
2;75347.305;932.28;6390.534;62916.869;140.821;1658.15;38.15;
3;74851.301;892.38;6390.534;62415.912;145.458;1630.00;579.82;
4;75053.593;881.23;6390.534;62632.775;155.953;1630.01;560.49;
5;76406.972;943.03;6390.534;63996.686;183.805;1630.01;156.28;
6;79635.959;1154.39;19500.720;54113.402;167.057;1795.29;621.74;
7;85010.409;1435.67;19500.720;59443.596;158.835;1967.87;997.23;
8;90864.543;1746.84;16791.188;68347.386;388.157;2758.85;1138.49;
9;94607.616;1864.18;16791.188;71967.766;221.563;2950.58;1145.38;
10;96068.207;1925.84;16791.188;73409.226;187.532;3617.89;1147.18;
11;96545.480;1964.55;16791.188;73886.836;184.335;4054.88;1148.37;
12;96769.413;1979.77;16791.188;74145.520;186.247;4232.59;1147.00;
13;97256.683;1993.87;16791.188;74661.808;190.312;4418.46;1141.32;
14;97193.063;2047.69;16791.188;74615.289;192.313;4678.25;1142.81;
15;96708.930;2093.08;16791.188;74136.720;185.472;4642.11;1138.19;
16;95912.911;2098.18;16791.188;73370.588;186.391;4629.79;1137.97;
17;94550.447;2040.14;16791.188;72018.914;190.646;4412.60;1137.66;
18;93511.090;1947.11;16791.188;70990.047;192.509;4036.42;1136.75;
19;92771.521;1846.21;16791.188;70259.393;173.647;3413.22;1135.35;
20;92449.760;1824.16;31036.243;55714.691;179.355;3448.27;1119.20;
21;90530.284;1810.30;31036.243;53849.600;191.328;3382.95;1030.33;
22;85948.265;1616.49;31036.243;49313.413;251.514;2957.95;647.99;
23;82382.731;1287.74;31036.243;45723.770;402.629;2151.69;107.42;
