Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;78337.032;1059.31;6390.534;65987.444;15.041;1910.90;0.00;
1;76167.884;981.73;6390.534;63775.897;16.102;1793.03;0.00;
2;75094.582;915.61;6390.534;62690.885;18.021;1668.27;0.00;
3;74527.059;636.36;6390.534;62131.435;22.192;1630.00;0.00;
4;74530.297;629.81;6390.534;62143.616;25.305;1630.00;0.00;
5;76180.906;704.57;6390.534;63801.724;20.649;1660.23;3.86;
6;79137.250;1084.98;19500.720;53665.424;37.233;1691.89;352.61;
7;84442.843;1463.44;19500.720;58854.343;45.198;2017.24;533.99;
8;90127.146;1739.02;16791.188;67347.291;103.670;4468.87;1074.82;
9;93735.531;1985.57;16791.188;70913.146;48.115;4468.19;1327.83;
10;95167.421;2017.78;16791.188;72342.191;46.878;4468.36;1192.27;
11;95784.874;2049.01;16791.188;72961.243;45.656;4467.11;1023.08;
12;95982.934;2087.78;16791.188;73195.193;49.133;4466.22;1026.40;
13;96739.622;2243.41;16791.188;73993.609;52.141;4451.83;804.26;
14;96887.056;2411.96;16791.188;74136.809;53.495;4818.47;1011.70;
15;96462.342;2380.14;16791.188;73719.221;50.620;4849.90;1031.78;
16;95717.700;2361.99;16791.188;72999.387;50.520;5519.32;1015.80;
17;94468.863;2101.41;16791.188;71763.999;48.999;3471.97;1007.61;
18;93523.523;1998.94;16791.188;70865.419;63.326;2865.37;1233.28;
19;93111.987;1922.37;16791.188;70469.867;59.396;2798.97;539.05;
20;92687.270;1900.63;31036.243;55850.543;76.429;2850.50;283.07;
21;90287.704;1824.24;31036.243;53576.058;83.425;2811.58;1110.77;
22;85578.353;1655.15;31036.243;48907.670;157.960;2637.77;993.78;
23;81832.617;1258.03;31036.243;45172.769;309.749;2180.93;359.91;
