Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;77234.191;1292.36;6390.534;65170.065;7.657;1773.89;300.02;
1;74993.582;1171.09;6390.534;62893.051;8.538;1741.42;117.79;
2;74029.235;1087.04;6390.534;61887.579;12.593;1700.66;23.32;
3;73534.539;1040.64;6390.534;61392.242;17.323;1668.69;0.00;
4;73943.616;1016.24;6390.534;61775.723;20.338;1674.13;0.00;
5;75461.283;1097.73;6390.534;63206.609;32.014;1709.42;216.26;
6;78866.044;1305.96;19500.720;53498.631;39.531;1883.11;730.92;
7;84283.649;1599.04;19500.720;58797.050;44.143;1902.85;889.45;
8;89956.902;1985.15;16791.188;67316.950;137.767;2484.02;1103.15;
9;93599.728;2041.57;16791.188;70897.413;57.782;2579.74;1200.00;
10;95158.088;2077.50;16791.188;72456.697;54.983;2745.65;1272.81;
11;95709.220;2125.09;16791.188;73001.809;53.807;3009.40;1272.74;
12;95858.889;2095.80;16791.188;73175.778;60.439;2854.34;1200.00;
13;96556.524;2163.47;16791.188;73894.991;62.088;2965.95;1200.00;
14;96612.074;2179.65;16791.188;73933.755;58.648;3096.23;1272.79;
15;96070.779;2318.35;16791.188;73402.430;51.060;3691.53;1200.00;
16;95394.499;2407.98;16791.188;72740.315;46.721;3888.43;1200.00;
17;94295.685;2301.42;16791.188;71690.014;49.101;3666.79;1200.00;
18;93339.418;2089.70;16791.188;70770.571;65.516;2858.77;1200.00;
19;92941.062;2080.13;16791.188;70390.170;60.057;2828.24;1200.00;
20;92490.827;2058.38;31036.243;55738.467;74.265;2832.26;1200.00;
21;90321.806;1992.45;31036.243;53680.935;80.343;2763.95;1200.00;
22;85411.562;1742.19;31036.243;48821.707;141.938;2707.28;975.17;
23;81673.473;1541.52;31036.243;45120.412;281.899;2204.17;715.89;
