Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;77759.210;1218.43;6390.534;65438.537;19.050;1950.96;910.61;
1;75574.251;1006.41;6390.534;63221.055;34.605;1630.00;704.00;
2;74635.536;926.58;6390.534;62295.809;52.400;1630.00;628.10;
3;74505.998;894.83;6390.534;62212.295;77.606;1630.00;591.25;
4;74711.218;874.52;6390.534;62452.336;113.363;1630.01;564.07;
5;76361.530;930.06;6390.534;63998.801;142.335;1630.01;608.64;
6;80186.888;1168.15;19500.720;54652.439;89.440;1630.01;789.35;
7;85531.481;1480.92;19500.720;59866.320;51.110;1822.96;1010.74;
8;91482.371;1808.88;16791.188;68874.232;320.453;2466.48;784.91;
9;95206.121;1858.77;16791.188;72465.911;118.899;2649.93;787.56;
10;96905.151;1906.79;16791.188;74103.383;61.720;2732.46;785.27;
11;97529.995;1919.45;16791.188;74726.649;57.084;2795.72;786.87;
12;97764.142;1909.61;16791.188;74992.917;65.857;2853.48;581.58;
13;98529.846;1945.30;16791.188;75786.044;72.895;2993.22;134.99;
14;98575.041;1992.24;16791.188;75832.833;67.728;3148.83;38.10;
15;98025.534;2000.38;16791.188;75292.320;57.781;3151.07;0.00;
16;97241.610;2071.59;16791.188;74543.384;57.849;3144.72;1352.00;
17;95641.586;1905.32;16791.188;72972.368;64.427;2921.19;760.32;
18;94832.996;1881.84;16791.188;72170.725;69.802;2849.30;675.45;
19;93778.013;1849.16;16791.188;71123.502;61.591;2802.91;699.20;
20;93325.724;1830.94;31036.243;56467.926;76.358;2809.74;584.99;
21;91637.449;1811.79;31036.243;54888.330;84.148;2801.65;0.00;
22;86941.488;1721.33;31036.243;50212.974;161.648;2612.54;0.00;
23;82992.365;1445.97;31036.243;46322.772;330.607;1972.09;0.00;
