Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76522.090;1184.80;6390.534;64495.411;22.600;1630.00;856.00;
1;74292.683;1029.20;6390.534;62217.516;26.612;1630.00;714.91;
2;73239.098;922.04;6390.534;61192.642;67.753;1630.00;612.53;
3;72716.605;890.15;6390.534;60694.260;91.245;1630.00;569.12;
4;73039.217;878.52;6390.534;61078.377;144.092;1630.01;548.73;
5;74585.142;995.40;6390.534;62506.566;166.749;1630.01;639.17;
6;78111.378;1220.49;19500.720;52876.527;121.931;1630.01;818.23;
7;83172.431;1479.90;19500.720;57760.946;51.834;1928.71;1004.08;
8;88753.477;1714.56;16791.188;66407.070;374.017;2174.94;1190.58;
9;92353.026;1881.67;16791.188;69865.592;199.026;2629.04;675.97;
10;93651.664;1962.53;16791.188;71080.498;110.001;2765.27;6.77;
11;94281.509;1990.27;16791.188;71691.795;84.184;2827.92;549.36;
12;94496.370;1971.45;16791.188;71923.199;84.755;2858.68;286.60;
13;95103.826;2065.50;16791.188;72553.192;82.953;3208.50;0.00;
14;95181.899;2141.50;16791.188;72659.287;77.548;3019.61;1415.51;
15;94734.661;2135.12;16791.188;72239.351;73.940;3051.90;1413.26;
16;94124.005;2087.17;16791.188;71630.926;62.505;3048.20;1372.31;
17;92775.743;1984.87;16791.188;70306.488;73.730;2728.42;1310.65;
18;91883.385;1951.68;16791.188;69446.660;92.854;2506.03;1278.39;
19;91095.110;1885.62;16791.188;68678.413;85.995;2549.91;1230.93;
20;90858.530;1870.25;31036.243;54189.485;75.983;2490.22;1227.22;
21;89088.524;1830.72;31036.243;52504.392;83.310;2524.20;1156.83;
22;84597.327;1730.95;31036.243;48087.571;184.294;2510.73;1021.21;
23;80955.334;1416.42;31036.243;44678.092;480.247;1769.47;990.13;
