Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;78192.188;1099.62;6390.534;65853.846;83.110;1630.00;745.44;
1;75982.788;927.07;6390.534;63614.003;70.021;1630.00;587.75;
2;74698.737;855.37;6390.534;62338.795;65.112;1630.00;523.99;
3;74057.778;735.10;6390.534;61713.378;60.789;1630.00;0.00;
4;74273.141;482.35;6390.534;61933.716;63.979;1630.01;0.00;
5;75879.277;754.54;6390.534;63526.715;65.681;1659.26;0.00;
6;79077.739;846.38;19500.720;53611.915;65.983;1775.20;0.00;
7;84173.612;1389.97;19500.720;58655.229;78.830;3473.00;940.16;
8;89826.396;1641.98;16791.188;67204.922;177.211;2190.89;1147.17;
9;93527.861;1828.09;16791.188;70928.509;105.922;2577.37;1244.59;
10;94942.993;1870.48;16791.188;72365.159;103.117;2598.89;1247.38;
11;95338.198;1869.34;16791.188;72763.656;101.133;2703.30;1246.72;
12;95613.165;1888.03;16791.188;73044.237;104.091;2697.52;1255.79;
13;96192.249;1940.44;16791.188;73639.456;104.019;2747.09;1265.23;
14;96123.692;1964.24;16791.188;73538.351;81.857;2766.64;1220.49;
15;95592.643;1955.73;16791.188;72990.440;53.062;2759.88;1234.80;
16;94915.594;1959.51;16791.188;72307.035;50.641;2752.78;1238.46;
17;93514.391;1941.69;16791.188;70894.913;48.692;2737.29;1211.30;
18;92662.974;1933.85;16791.188;70081.129;50.507;2683.90;1279.56;
19;92066.066;1918.90;16791.188;69509.190;60.082;2607.64;1280.45;
20;91808.429;1914.67;31036.243;55039.918;83.106;2678.79;1189.53;
21;89917.683;1893.46;31036.243;53387.990;81.294;2756.28;1132.93;
22;85354.307;1733.69;31036.243;48905.640;144.437;2629.92;1087.43;
23;81611.123;1394.51;31036.243;45230.185;338.445;1896.47;971.78;
