Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;86489.685;753.55;8770.248;71064.660;109.561;1120.95;0.00;
1;84754.720;688.33;8770.248;69414.081;206.932;1078.15;0.00;
2;84138.223;353.82;8770.248;68832.406;257.262;1089.25;0.00;
3;84139.783;383.96;8770.248;68865.495;283.215;1172.01;0.00;
4;85459.500;412.80;8770.248;70200.465;278.129;1246.98;0.00;
5;88123.431;800.17;8770.248;72810.898;205.950;1283.72;0.00;
6;91461.716;1086.27;22570.597;62287.904;189.687;1503.23;589.17;
7;95317.782;1327.30;22570.597;65870.177;115.072;1719.70;737.01;
8;98735.110;1453.43;18923.683;73118.754;304.331;2087.45;821.25;
9;100768.235;1540.50;18923.683;75093.958;234.141;2227.17;824.75;
10;101052.751;1547.65;18923.683;75328.846;212.074;2228.87;853.62;
11;100784.493;1542.64;18923.683;75058.995;202.730;2226.40;860.09;
12;100394.866;1536.40;18923.683;74670.761;223.137;2169.00;854.35;
13;100530.575;1540.36;18923.683;74820.135;230.265;2169.27;856.25;
14;100480.437;1532.89;18923.683;74780.689;238.512;2162.29;835.25;
15;100137.631;1538.43;18923.683;74404.148;238.537;2162.60;832.87;
16;100660.103;1528.89;18923.683;74918.805;195.944;2168.18;702.70;
17;101516.826;1531.24;18923.683;75740.372;104.811;2253.32;0.00;
18;101310.155;1533.48;35570.746;59016.204;192.895;2291.82;0.00;
19;99787.490;1537.79;35570.746;57514.980;222.065;2233.63;702.39;
20;97756.229;1451.74;35570.746;55527.071;287.351;2125.03;643.55;
21;95228.258;1389.87;35570.746;53260.385;406.714;2117.42;643.47;
22;91706.950;1157.31;8770.248;76175.333;49.511;1627.88;643.43;
23;89252.837;1013.30;8770.248;73722.710;72.009;1319.85;582.74;
