Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95677.846;919.36;8770.248;80209.950;86.467;1180.53;552.49;
1;94210.423;861.16;8770.248;78776.407;118.096;1122.02;501.09;
2;93573.834;823.36;8770.248;78198.779;155.254;1117.32;460.57;
3;93334.451;801.45;8770.248;77976.916;179.666;1118.26;441.35;
4;94919.417;871.38;8770.248;79551.521;190.172;1120.23;484.71;
5;97664.567;1072.59;8770.248;82267.739;153.948;1367.09;592.07;
6;101326.097;1171.27;22570.597;72093.067;123.647;1901.55;656.94;
7;105395.131;1411.93;22570.597;75962.708;111.762;1902.73;837.83;
8;109272.908;1588.28;18923.683;83697.396;192.370;2324.84;968.47;
9;111558.234;1634.66;18923.683;85933.958;103.277;2409.68;1026.69;
10;111878.795;1636.81;18923.683;86200.278;75.202;2389.96;1049.25;
11;111519.376;1635.02;18923.683;85804.882;79.283;2300.17;1061.33;
12;110869.336;1621.06;18923.683;85177.615;86.359;2272.32;1043.66;
13;111162.079;1637.53;18923.683;85470.480;82.817;2274.22;1052.22;
14;111095.946;1608.26;18923.683;85420.913;77.300;2281.37;1017.14;
15;111123.447;1604.44;18923.683;85449.604;77.108;2351.97;1003.06;
16;111980.186;1612.11;18923.683;86324.578;77.438;2371.40;1007.77;
17;112519.621;1625.02;18923.683;86896.009;80.150;2476.26;1022.48;
18;111769.825;1679.08;35570.746;69513.833;91.090;8852.84;1016.30;
19;109861.799;1673.63;35570.746;67621.758;96.709;8853.99;1013.32;
20;107590.622;1538.72;35570.746;65301.102;117.473;2436.56;970.64;
21;105087.169;1462.56;35570.746;62927.587;184.884;2346.27;916.38;
22;101663.213;1199.16;8770.248;86158.839;79.792;2171.47;713.36;
23;98136.207;952.72;8770.248;82616.579;79.706;1901.00;566.43;
