Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87311.721;1010.20;8770.248;71726.869;72.809;2293.59;623.59;
1;85865.299;911.32;8770.248;70332.081;129.189;1218.69;561.36;
2;85169.315;868.21;8770.248;69716.569;202.022;1145.10;519.56;
3;85142.513;714.96;8770.248;69712.722;226.197;1028.35;371.61;
4;86356.244;950.43;8770.248;70940.511;217.039;1209.23;556.60;
5;89077.491;1044.86;8770.248;73619.960;158.695;1392.34;623.42;
6;92360.691;1206.72;22570.597;63075.303;137.789;1613.52;749.72;
7;96134.550;1455.62;22570.597;66664.023;83.619;2115.99;909.40;
8;99679.253;1561.89;18923.683;74032.248;230.070;2376.95;896.46;
9;101596.108;1607.84;18923.683;75871.000;215.861;2374.90;896.58;
10;102069.245;1619.89;18923.683;76167.472;114.694;2373.49;898.18;
11;101795.965;1609.47;18923.683;75865.763;72.070;2393.45;898.14;
12;101187.830;1591.60;18923.683;75242.525;85.608;2420.43;898.02;
13;101401.578;1596.43;18923.683;75474.558;97.091;2382.97;898.49;
14;101414.984;1586.63;18923.683;75504.339;111.679;2408.06;898.95;
15;101560.418;1587.11;18923.683;75657.450;95.991;2423.49;900.54;
16;102112.060;1588.47;18923.683;76299.358;82.423;2356.79;901.07;
17;103061.311;1601.95;18923.683;77268.360;63.859;2384.07;900.94;
18;102441.904;1616.12;35570.746;60050.007;105.217;2364.49;932.69;
19;100645.442;1601.47;35570.746;58293.628;147.173;2367.65;921.51;
20;98534.497;1562.74;35570.746;56235.599;204.565;2316.68;923.78;
21;96081.692;1505.32;35570.746;54031.263;301.053;2308.03;803.17;
22;92398.683;1213.59;8770.248;76869.272;42.291;2336.19;783.21;
23;90058.288;1057.50;8770.248;74472.393;39.341;2265.38;662.57;
