Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;93240.421;1034.47;8770.248;77778.604;10.975;1392.68;594.81;
1;91890.315;1011.99;8770.248;76450.079;40.100;2263.97;551.42;
2;91243.694;961.54;8770.248;75846.344;77.142;1219.45;525.63;
3;91246.593;959.55;8770.248;75858.035;96.249;1215.09;519.54;
4;92776.250;1029.20;8770.248;77392.427;95.870;1326.87;549.90;
5;95519.159;1141.78;8770.248;80034.184;55.570;1470.53;617.60;
6;99370.362;1315.13;22570.597;70028.321;19.457;1710.61;709.50;
7;103632.803;1513.91;22570.597;74123.333;7.404;2102.55;888.74;
8;107322.229;1610.16;18923.683;81522.299;50.435;2335.02;977.36;
9;109671.950;1657.59;18923.683;83868.960;10.285;2382.63;1078.33;
10;110033.041;1659.75;18923.683;84210.187;7.958;2390.83;1099.42;
11;109683.270;1659.68;18923.683;83851.297;10.597;2366.56;1115.57;
12;109245.218;1642.40;18923.683;83414.240;20.921;2317.48;1116.74;
13;109406.540;1643.04;18923.683;83568.254;23.381;2283.32;1099.67;
14;109492.544;1611.21;18923.683;83661.744;28.659;2244.09;1051.47;
15;109912.779;1623.94;18923.683;84051.521;17.103;2249.86;1036.88;
16;110669.293;1638.37;18923.683;84820.068;2.877;2233.82;1074.37;
17;110921.727;1630.73;18923.683;85099.978;4.225;2275.35;1015.37;
18;109913.194;1607.04;35570.746;67426.783;16.548;2268.40;1020.66;
19;107989.582;1590.68;35570.746;65485.740;21.207;2263.05;1014.71;
20;105759.238;1532.50;35570.746;63269.880;51.029;2250.76;959.85;
21;103224.149;1442.27;35570.746;60922.860;126.358;2075.46;917.31;
22;99687.366;1186.05;8770.248;84047.324;2.322;2242.15;0.00;
23;96353.039;977.77;8770.248;80723.772;5.644;1443.33;0.00;
