Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87074.338;965.54;8770.248;71639.391;70.272;1453.80;622.21;
1;85718.327;916.28;8770.248;70352.176;135.931;1453.06;590.25;
2;85136.339;903.22;8770.248;69833.398;199.106;1453.37;562.61;
3;84869.617;847.73;8770.248;69588.133;222.107;1452.79;535.72;
4;86291.051;945.80;8770.248;71022.610;225.827;1454.80;577.19;
5;88672.304;988.51;8770.248;73279.841;168.769;1455.98;555.70;
6;92014.551;1076.50;22570.597;62782.457;160.156;1457.78;602.55;
7;95943.697;1297.46;22570.597;66507.128;104.728;1836.61;766.24;
8;99742.433;1507.54;18923.683;74142.067;242.496;2394.35;885.04;
9;102039.233;1555.93;18923.683;76323.232;148.357;2445.61;0.00;
10;102467.968;1580.73;18923.683;76684.163;122.100;2499.04;882.82;
11;102267.820;1575.52;18923.683;76478.391;106.436;2465.11;884.76;
12;101813.781;1565.42;18923.683;76033.476;145.706;2436.66;882.52;
13;102064.585;1573.96;18923.683;76272.108;143.336;2427.41;883.04;
14;101975.828;1550.51;18923.683;76193.344;161.711;2354.49;885.90;
15;101997.533;1549.49;18923.683;76199.090;145.061;2362.24;874.29;
16;102565.522;1562.02;18923.683;76804.863;101.767;2455.63;858.46;
17;103194.140;1598.19;18923.683;77442.917;61.815;2542.87;879.41;
18;102896.816;1589.15;35570.746;60592.162;141.133;2572.07;881.30;
19;101406.443;1570.09;35570.746;59160.762;191.968;2557.62;887.42;
20;99281.536;1530.72;35570.746;57080.786;247.065;2467.99;897.25;
21;96699.925;1464.42;35570.746;54753.813;365.899;2408.81;894.22;
22;93086.736;1161.31;8770.248;77555.855;31.665;1814.40;708.22;
23;89656.623;916.10;8770.248;74093.769;34.922;1469.52;4.06;
