Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;86420.249;979.63;8770.248;71014.495;45.937;1231.29;614.23;
1;84678.570;925.42;8770.248;69322.051;90.644;1119.84;0.00;
2;83797.678;617.87;8770.248;68526.726;157.946;1459.12;229.46;
3;83599.071;559.05;8770.248;68364.452;187.046;1458.71;0.00;
4;84024.697;610.34;8770.248;68780.622;183.320;1458.21;0.00;
5;85146.831;719.46;8770.248;69845.558;134.754;1460.00;350.52;
6;86051.226;782.12;22570.597;56958.213;135.632;1461.60;401.70;
7;88135.228;979.54;22570.597;58977.470;91.946;1318.88;361.87;
8;91147.217;1048.94;18923.683;65786.333;238.453;1476.36;1.42;
9;93680.486;1316.52;18923.683;68130.372;122.701;1774.40;712.15;
10;95123.801;1382.58;18923.683;69470.280;81.626;1829.38;783.43;
11;95426.552;1389.90;18923.683;69754.284;74.922;1829.95;791.12;
12;95273.241;1387.34;18923.683;69606.938;90.605;1827.99;791.39;
13;95404.412;1401.34;18923.683;69739.482;90.347;1771.78;808.81;
14;95693.129;1390.21;18923.683;70033.718;92.524;1769.00;800.84;
15;96210.467;1403.97;18923.683;70606.437;87.868;1768.99;821.72;
16;97607.397;1410.62;18923.683;72086.657;71.228;1751.36;821.05;
17;99176.725;1474.79;18923.683;73675.333;26.704;1962.54;839.45;
18;98981.669;1470.32;35570.746;56892.946;102.941;1964.50;845.50;
19;97741.992;1484.34;35570.746;55658.189;125.477;2250.48;847.75;
20;95916.717;1425.27;35570.746;53865.434;174.761;1931.50;826.19;
21;93553.649;1358.89;35570.746;51577.720;284.892;1794.26;804.66;
22;90561.032;1067.11;8770.248;75123.521;24.435;1657.12;596.43;
23;88298.107;1002.38;8770.248;72843.826;24.481;1458.95;568.22;
