Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;91253.820;1022.88;8770.248;75771.543;14.093;1428.95;592.00;
1;89497.912;938.71;8770.248;74059.719;56.641;1217.32;23.43;
2;88609.241;902.16;8770.248;73220.330;102.973;1146.28;0.00;
3;88225.955;869.89;8770.248;72866.997;137.617;1112.56;0.00;
4;88681.303;912.07;8770.248;73324.188;134.703;1204.73;0.00;
5;89908.325;953.08;8770.248;74511.255;90.643;1259.93;0.00;
6;90906.647;949.76;22570.597;61709.482;73.933;1221.60;48.99;
7;93105.189;1047.15;22570.597;63915.521;67.044;1310.04;585.89;
8;96140.479;1219.23;18923.683;70700.451;171.688;1629.78;711.74;
9;98792.846;1437.51;18923.683;73298.524;113.300;2186.74;872.35;
10;100258.680;1472.11;18923.683;74744.027;100.589;2192.93;920.03;
11;100490.424;1472.44;18923.683;74968.782;89.365;2189.23;940.59;
12;100514.849;1463.87;18923.683;75002.097;99.047;2185.71;930.08;
13;100675.046;1470.52;18923.683;75159.025;102.448;2191.97;937.62;
14;101028.234;1467.56;18923.683;75483.255;86.940;2182.38;935.00;
15;101653.547;1480.06;18923.683;76101.672;73.347;2142.54;919.25;
16;103137.220;1497.18;18923.683;77623.382;43.067;2191.57;937.14;
17;104923.873;1528.28;18923.683;79417.244;9.782;2253.62;970.33;
18;104554.192;1517.65;35570.746;62435.530;46.329;2264.81;969.23;
19;103101.435;1499.13;35570.746;60991.905;62.827;2277.71;959.53;
20;101168.023;1478.85;35570.746;59068.255;93.932;2235.08;943.12;
21;98622.784;1420.13;35570.746;56544.116;160.091;2226.84;913.18;
22;95284.728;1194.11;8770.248;79736.704;8.169;2224.20;773.00;
23;93206.195;1049.43;8770.248;77623.808;7.977;1583.27;636.66;
