Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;94498.710;1041.96;8770.248;79011.346;9.484;1311.84;657.68;
1;93044.486;1001.94;8770.248;77589.396;48.331;1243.62;567.94;
2;92099.263;948.62;8770.248;76679.359;86.585;1185.05;545.12;
3;91878.212;955.27;8770.248;76492.039;115.889;1161.30;538.40;
4;92482.637;974.87;8770.248;77086.882;113.885;1186.84;544.63;
5;93747.464;1017.20;8770.248;78295.414;57.730;1251.18;564.68;
6;95187.393;1031.18;22570.597;65946.765;32.416;1386.50;5.25;
7;97899.126;1187.33;22570.597;68659.049;16.951;1484.35;128.41;
8;101305.629;1415.92;18923.683;75826.412;83.779;1965.20;0.00;
9;103888.962;1594.24;18923.683;78458.846;48.736;2236.65;355.04;
10;105136.945;1620.49;18923.683;79731.047;57.207;2252.86;843.16;
11;105112.371;1617.32;18923.683;79714.137;57.035;2253.94;754.38;
12;104925.116;1607.74;18923.683;79534.238;74.553;2249.94;559.80;
13;104859.213;1619.66;18923.683;79457.642;68.977;2261.12;1003.29;
14;104998.055;1610.84;18923.683;79582.841;50.148;2237.27;968.76;
15;105452.342;1616.13;18923.683;80051.099;44.469;2218.06;960.38;
16;106744.917;1628.53;18923.683;81350.537;21.780;2211.31;984.89;
17;107680.696;1643.60;18923.683;82283.289;5.681;2257.29;999.08;
18;106801.834;1629.04;35570.746;64776.809;26.951;2244.66;987.42;
19;105178.233;1593.28;35570.746;63151.815;42.454;2288.84;968.08;
20;103306.245;1520.48;35570.746;61279.724;76.209;2240.46;922.24;
21;101006.847;1465.81;35570.746;59020.616;146.265;2215.78;889.17;
22;97934.486;1238.81;8770.248;82539.319;6.612;1711.84;754.08;
23;95288.771;1047.90;8770.248;79868.145;6.630;1459.92;627.35;
