Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;92536.960;977.54;8770.248;76958.027;16.752;1227.25;561.31;
1;91243.382;735.32;8770.248;75710.103;54.784;1149.16;0.00;
2;90439.587;696.03;8770.248;74948.088;96.028;1129.53;0.00;
3;90596.550;700.00;8770.248;75131.312;119.107;1141.09;0.00;
4;91995.260;954.02;8770.248;76525.071;107.019;1196.33;523.56;
5;94532.153;1051.85;8770.248;79041.029;65.238;1326.55;558.08;
6;98050.148;1259.65;22570.597;68725.987;40.467;1562.56;704.21;
7;102063.965;1444.42;22570.597;72508.915;14.006;1891.18;718.33;
8;105664.303;1636.21;18923.683;79892.817;100.952;2142.21;902.90;
9;107712.708;1694.22;18923.683;81883.586;55.288;2358.31;1028.36;
10;107946.543;1697.38;18923.683;82079.747;33.832;2362.57;1045.93;
11;107390.657;1693.68;18923.683;81554.011;61.324;2354.59;1059.14;
12;106881.282;1684.46;18923.683;81048.773;77.137;2355.19;1049.74;
13;107117.606;1691.90;18923.683;81304.699;77.771;2322.38;1050.70;
14;107238.030;1670.94;18923.683;81413.743;73.931;2324.01;1072.82;
15;107470.143;1667.58;18923.683;81579.621;36.992;2296.98;1065.19;
16;108276.765;1670.59;18923.683;82380.889;4.139;2284.42;1072.75;
17;108729.303;1672.40;18923.683;82846.639;2.354;2305.37;1042.03;
18;107863.856;1656.87;35570.746;65365.097;21.869;2314.09;1029.38;
19;106085.327;1642.66;35570.746;63624.701;54.518;2318.54;1028.19;
20;103944.064;1549.25;35570.746;61513.713;92.813;2299.35;313.03;
21;101474.725;1450.18;35570.746;59259.990;163.083;2251.17;836.49;
22;98028.069;1200.70;8770.248;82437.484;3.497;1723.27;715.53;
23;94715.974;1047.52;8770.248;79091.256;6.002;1464.56;622.68;
