Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87950.100;945.31;8770.248;72433.028;53.521;1453.40;588.26;
1;86431.971;826.81;8770.248;70961.606;122.476;1453.25;514.63;
2;85643.696;778.18;8770.248;70239.613;185.992;1453.16;473.21;
3;85635.950;773.76;8770.248;70259.031;214.168;1453.25;462.18;
4;86891.644;909.13;8770.248;71511.923;211.226;1454.13;546.40;
5;89467.301;987.35;8770.248;74054.987;160.268;1455.92;583.99;
6;92757.059;1090.99;22570.597;63540.004;154.751;1627.04;656.89;
7;96450.040;1326.35;22570.597;67067.437;110.908;1819.71;837.38;
8;99994.234;1516.11;18923.683;74459.406;246.918;2418.52;958.96;
9;102277.369;1586.15;18923.683;76611.189;172.529;2508.84;999.55;
10;102167.605;1586.49;18923.683;76404.385;117.741;2517.69;1002.11;
11;101906.066;1579.05;18923.683;76122.202;102.585;2493.64;1010.42;
12;101443.377;1568.61;18923.683;75655.542;111.467;2461.72;1005.10;
13;101665.171;1589.82;18923.683;75865.594;109.427;2428.50;1007.68;
14;101775.140;1575.48;18923.683;76002.131;122.821;2481.77;926.20;
15;101700.725;1580.82;18923.683;75949.662;122.040;2491.57;915.56;
16;102255.624;1577.90;18923.683;76536.579;85.708;2500.38;887.19;
17;102884.497;1577.50;18923.683;77167.702;59.878;2421.54;902.38;
18;102606.634;1576.14;35570.746;60350.527;150.297;2418.25;907.33;
19;101049.864;1565.06;35570.746;58844.330;195.029;2420.95;914.66;
20;98747.413;1532.11;35570.746;56594.362;245.513;2358.70;970.75;
21;96451.983;1431.88;35570.746;54533.303;363.772;2332.89;843.56;
22;92931.960;1137.83;8770.248;77448.929;39.205;1794.82;723.79;
23;90466.637;1011.89;8770.248;74947.900;40.953;1499.69;629.66;
