Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87543.079;1020.38;8770.248;72091.520;78.201;1454.88;566.59;
1;86053.304;994.76;8770.248;70643.295;137.177;1454.53;550.58;
2;85121.650;957.85;8770.248;69781.949;199.872;1454.05;518.27;
3;84790.673;937.74;8770.248;69473.674;224.463;1453.92;504.32;
4;85268.485;946.78;8770.248;69956.523;224.392;1454.41;503.54;
5;86314.602;963.35;8770.248;70948.399;170.353;1454.86;513.94;
6;87213.056;947.58;22570.597;58103.218;191.564;1456.29;511.76;
7;89450.832;1048.24;22570.597;60293.245;144.238;1457.35;551.28;
8;92504.767;1149.07;18923.683;67133.545;298.878;1735.11;603.56;
9;94775.162;1382.66;18923.683;69275.302;187.175;2293.42;721.31;
10;96175.273;1429.10;18923.683;70623.357;141.652;2305.08;802.50;
11;96523.218;1430.08;18923.683;70939.637;137.921;2297.68;818.50;
12;96418.770;1423.83;18923.683;70851.053;167.159;2217.92;797.39;
13;96479.664;1430.03;18923.683;70922.845;171.814;2215.71;826.95;
14;96707.869;1424.24;18923.683;71179.622;193.547;2214.34;804.93;
15;97176.791;1430.67;18923.683;71660.969;168.905;2218.73;802.46;
16;98613.264;1478.21;18923.683;73139.496;124.967;2207.91;789.49;
17;100220.931;1502.38;18923.683;74723.099;42.649;2241.87;797.27;
18;100214.146;1506.84;35570.746;58178.286;143.516;2239.62;817.35;
19;98957.496;1490.42;35570.746;56947.545;182.769;2238.55;833.44;
20;97087.315;1448.03;35570.746;55131.572;237.004;2226.42;851.79;
21;94675.759;1401.00;35570.746;52800.038;362.886;2214.85;794.26;
22;91544.129;1121.53;8770.248;76069.796;37.326;2289.47;725.19;
23;88593.263;1012.05;8770.248;73090.131;37.327;1859.75;637.52;
