Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;90588.279;1176.83;9552.829;74025.763;213.865;2281.96;0.00;
1;88673.494;1093.50;9552.829;72206.054;313.774;2342.30;0.00;
2;87802.828;1040.78;9552.829;71389.804;372.744;1570.00;632.61;
3;87883.254;1042.90;9552.829;71498.162;393.380;1570.00;621.48;
4;89226.408;1075.76;9552.829;72838.716;385.323;1570.00;642.58;
5;92384.754;1269.87;9552.829;75956.066;318.055;1903.13;753.73;
6;95912.918;1353.66;24341.382;64696.154;313.984;2214.10;808.40;
7;100299.620;1591.48;24341.382;68855.644;211.485;2867.43;0.00;
8;103933.010;1767.47;20461.833;76662.386;433.374;3460.62;1115.85;
9;105966.210;1799.52;20461.833;78623.872;355.686;3448.50;1165.70;
10;106284.717;1805.06;20461.833;78905.438;342.358;3289.16;1188.39;
11;106026.962;1806.52;20461.833;78583.729;327.200;3147.18;1201.86;
12;105491.322;1779.05;20461.833;78095.549;377.852;3075.50;1181.90;
13;105671.600;1772.32;20461.833;78280.574;383.706;2984.90;1184.12;
14;105772.835;1787.95;20461.833;78365.231;377.801;2949.31;1166.61;
15;106157.351;1769.95;20461.833;78786.305;368.531;3002.44;0.00;
16;106554.688;1762.72;20461.833;79123.029;266.977;3161.15;0.00;
17;107326.299;1790.00;20461.833;79839.310;152.264;3081.78;0.00;
18;106372.478;1766.13;38292.654;61279.906;352.412;3101.40;0.00;
19;104926.691;1757.23;38292.654;59889.386;410.838;3073.67;0.00;
20;102780.718;1677.68;38292.654;57771.082;471.479;3089.22;0.00;
21;100666.810;1592.53;38292.654;56011.695;570.685;2427.64;348.46;
22;97119.240;1407.06;9552.829;80604.234;28.955;2757.72;0.00;
23;94326.018;1237.09;9552.829;77831.352;110.313;2021.18;616.94;
