Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;86850.979;1199.54;9552.829;70752.674;418.873;1493.06;727.03;
1;85010.529;1129.52;9552.829;68974.782;497.957;1374.71;660.31;
2;84049.661;1068.34;9552.829;68051.022;550.134;1282.71;603.55;
3;83823.071;1035.53;9552.829;67852.668;576.777;1232.05;573.54;
4;84034.001;1076.73;9552.829;68061.555;576.076;1280.36;590.78;
5;85581.225;1152.94;9552.829;69601.130;543.436;1378.51;645.74;
6;87042.175;1209.87;24341.382;56299.612;568.682;1444.60;620.76;
7;89659.377;1328.91;24341.382;58832.659;472.420;1629.36;693.28;
8;93116.902;1569.17;20461.833;66478.070;706.419;2080.11;810.21;
9;95942.718;1729.53;20461.833;69255.784;645.122;2333.92;922.76;
10;97253.826;1812.22;20461.833;70492.348;614.982;2357.54;1021.18;
11;97491.629;1816.19;20461.833;70696.887;629.217;2298.54;1050.00;
12;97255.013;1793.32;20461.833;70464.156;648.556;2249.44;1040.34;
13;97288.555;1800.96;20461.833;70488.576;654.346;2247.08;1047.55;
14;97617.571;1794.81;20461.833;70811.724;643.904;2183.16;1024.49;
15;98345.102;1805.00;20461.833;71605.599;626.778;2204.11;1011.92;
16;99512.069;1854.45;20461.833;72772.402;595.071;2230.16;1068.54;
17;100993.681;1907.61;20461.833;74212.379;502.808;2461.17;1126.42;
18;100891.314;1895.62;38292.654;56437.941;666.660;2532.65;1120.41;
19;99478.821;1867.59;38292.654;54976.251;597.727;2552.15;1080.57;
20;97580.630;1800.95;38292.654;53136.825;665.923;2449.49;1054.55;
21;95111.322;1686.27;38292.654;50817.537;814.593;2368.39;955.70;
22;91648.764;1381.34;9552.829;75381.916;177.789;1806.68;778.96;
23;89238.392;1252.60;9552.829;73051.737;283.085;1586.84;677.98;
